Code,Genus,Species,Name,Habitat,Type,Forest,Gmin,TLP,LSWC,MajVLA,Nitrogen,Carbon,Phosphorous,Potassium,SD
M141,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Paracou,1.138893393,-0.627413279,4.892852008,1.668295295,1.029619417,3.949704072,-0.414626344,2.269916266,5.80914299
M145,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Paracou,0.76008734,-0.749584223,4.659814609,1.710109033,0.292669614,3.857355604,-0.658008304,2.078010739,6.077406977
M155,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Paracou,1.943828547,-0.366169726,4.597933061,1.086700694,0.765467842,4.139317928,-0.86357675,1.381683637,NA
M188,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Paracou,0.163912032,-0.422256671,5.173406992,1.193069779,0.559615788,4.011506284,-0.788841656,0.797746546,5.675611598
B249,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,1.253864647,-0.502156152,5.145050213,0.668053955,0.896088025,3.837514953,-0.03307348,2.052640401,5.11599581
B254,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,0.941685537,-0.636259318,4.940974342,1.22599256,0.476234179,3.87660306,-0.2549731,1.918049817,6.099226024
B257,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,1.14963583,-0.781505983,4.890910625,1.295249249,0.482426149,3.853546076,-0.288182949,2.41925697,6.558379638
B276,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,1.595234723,-0.383328559,4.832073859,0.716479606,0.732367894,3.924346755,-0.147340588,2.041953845,5.799481079
B277,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,1.46141111,-0.796623923,4.756367366,1.369608762,0.548121409,3.843744165,-0.108929558,1.770262546,6.720318622
B278,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,1.320052256,-0.492034165,4.696337249,1.9629608,0.476234179,3.976499025,-0.450269735,1.534468308,5.521460918
B279,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Bafog,1.431183354,-0.59582097,4.683302763,2.149551502,1.196948189,3.963476287,-0.359387488,2.049641898,5.80914299
B280,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,0.824691976,-0.299067017,4.994300607,2.278180612,0.385262401,3.951436008,-0.138613177,2.107365133,NA
B282,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,1.950503725,-0.921636418,NA,1.553783174,0.970778917,3.920982747,-0.125795097,2.661994957,NA
B286,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,0.888922824,-0.52086308,4.843109341,1.951561441,0.405465108,3.996731733,-0.299603967,1.878007627,NA
B288,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,1.047853588,-0.455777922,4.90113883,2.256099733,0.451075619,3.92907676,0.113328685,2.366559406,NA
B290,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,0.909594361,-0.524562835,5.10656831,2.125559949,0.385262401,3.998384171,-0.524403906,1.730771108,NA
B296,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,Bafog,1.16455576,-0.493305031,5.1811755,2.005804572,0.451075619,3.941775964,-0.241845133,2.209846981,NA
B297,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,Bafog,1.333587436,-0.525793051,5.02845753,1.529939769,0.662687973,3.897315377,-0.023209922,1.664388876,5.96910764
B298,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Bafog,2.492954181,-0.390392079,5.01952764,1.316564082,0.678033543,3.978185208,-0.631671258,0.856166545,5.764807176
B299,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.435893484,-0.742679926,4.97437994,2.123574193,1.272565596,3.973682386,-0.192054238,1.95020164,5.958178569
B302,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,Bafog,1.656420539,-0.592376117,4.949134997,1.262916566,0.506817602,3.781458635,-0.083837779,1.278516714,5.472670754
B303,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,Bafog,NA,-0.553678195,5.126276185,2.027942982,0.625938431,4.004784486,0.057186122,2.15340212,NA
B312,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,Bafog,1.878967216,-0.515908683,4.886258064,2.111385787,0.598836501,4.05386973,-0.306345918,1.904685022,5.541663625
B313,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,Bafog,1.268639692,-0.434454169,5.067247485,2.04108537,0.488580015,3.958524839,-0.468300819,1.62498562,5.231508697
B320,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,1.137402781,-0.381909848,5.127980901,1.572657065,1.01523068,3.953740599,-0.387370675,0.968111205,5.681425568
B321,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Bafog,1.356620927,-0.683561383,4.676686803,2.104392273,1.10856262,3.970669201,-0.379027497,1.77741067,6.091709962
B322,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Bafog,1.110519779,-0.531921532,4.642848364,2.106530609,1.08180517,3.951436008,-0.389107866,1.801317204,6.042438913
B323,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Bafog,1.572118734,-0.562012913,4.75011433,2.227468918,1.121677562,3.962145615,-0.421118041,1.457915739,5.958178569
B325,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,NA,-0.808741155,4.484547121,1.540782043,0.058268908,3.781458635,-0.94260804,0.970688149,5.958178569
B326,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,1.860627822,-0.917490012,4.377718618,1.21646012,0.21511138,3.783962335,-0.57486402,1.464310962,6.28360097
B340,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.357807434,-0.539226474,4.730047994,1.902133468,1.190887565,3.966889907,-0.324462763,1.785356947,5.990613845
B355,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,2.345060121,-0.739706286,NA,0.813780738,0.760805829,3.872033997,-0.372112335,1.570204461,5.084905223
B359,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,1.601372474,-0.514666239,4.958690559,1.057737384,0.262364264,3.855029284,-0.578425911,1.176582629,NA
B360,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.487405185,-0.442503956,4.774569442,1.142062001,0.904218151,4.022669526,-0.730603218,1.081534267,5.472670754
B365,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.735621476,-0.280385517,4.967702741,1.515368351,0.751416089,4.020159664,-1.137528896,0.665325062,NA
B371,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,2.134660284,-0.305217426,5.360920735,1.784279522,1.022450928,4.011687329,-0.349139542,1.106374341,5.339139361
B372,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.023940106,-0.348711318,5.002108376,1.129721173,0.928219303,3.961955374,-0.174234048,2.016826002,5.253981553
B373,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.171842614,-0.567924036,4.809755392,1.331110771,0.963174318,3.991573284,-0.650587566,1.410767582,5.507762074
B377,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,2.111013849,-0.369050055,5.1517951,0.975252753,-0.040821995,3.874736421,-1.021178191,1.385016025,5.318520074
B382,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,0.988040812,-0.7022853,4.445586943,1.329103012,0.867100488,4.022132228,-0.848116186,1.337540171,5.695814305
B384,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.206643335,-0.468877996,4.862003026,1.759181837,1.193922468,3.922765102,-0.242960573,2.185084164,NA
B386,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.904297366,-0.547682006,4.741236613,2.107774333,1.036736885,3.968970286,-0.317339676,1.913322648,NA
B390,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,Bafog,1.734572702,-0.490761682,4.880749059,0.942139451,0.732367894,3.896300045,-0.130239324,1.61066101,5.507762074
B396,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Bafog,2.57396475,-0.320429959,5.174595418,1.80128434,0.703097511,3.923358515,-0.527729224,1.044705219,NA
B401,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,Bafog,1.237286974,-0.394606365,NA,0.629454871,0.760805829,3.831246695,-0.191525045,1.589718644,NA
B402,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,Bafog,0.844834686,-0.449162963,5.022275286,1.30622113,0.708035793,3.847591145,0.084879625,1.826354587,5.935955433
B404,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.61179154,-0.475364235,4.863477772,1.607909176,1.208960346,3.941775964,-0.450219487,1.729414211,NA
B405,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Bafog,1.89561951,-0.266141736,5.31379546,1.652526369,0.802001585,3.933001412,-0.579741331,0.839963956,NA
B408,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.601658531,-0.48693449,4.844824678,2.09018515,1.01523068,3.994524227,-0.381375021,2.011549123,NA
B413,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.52721194,-0.63073972,4.801499015,2.250117496,1.057790294,3.905602438,-0.364904151,2.020702882,NA
B418,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,1.49007876,-0.613995742,4.854957226,1.204717656,0.385262401,3.837730401,-0.396348267,1.78297881,NA
B419,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,1.420764868,-0.348711318,4.804979602,2.270149517,0.392042088,3.968781339,-0.876860129,1.213628198,NA
B420,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,2.064379425,-0.683561383,4.689659301,1.431471861,0.506817602,3.697839195,-0.311480714,1.332976339,NA
B421,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,NA,-0.655881355,4.612607461,1.839521752,0.371563556,3.91780625,-0.467984561,1.243974562,NA
B422,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,2.308014328,-0.764220553,4.350614654,1.414019698,0.223143551,3.697095609,-0.741781998,1.359891636,NA
B426,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,2.060214124,-0.174390186,5.688817388,1.722844731,1.011600912,3.915217896,-0.278044408,1.411566159,5.030838001
B428,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,1.576188424,-0.636259318,5.009512664,1.635355362,0.708035793,3.822317092,-0.282340087,1.23621768,NA
B432,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,1.336866694,-0.721676327,4.847859861,1.218573443,1.01523068,3.797733859,0.019061125,2.224556087,6.267600629
B434,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.279882738,-0.525793051,4.705128637,1.930455972,1.08180517,3.959478947,-0.281851107,1.856364415,5.96910764
B438,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,0.934455941,-0.470178614,4.938902243,1.820767581,1.249901736,3.918601321,-0.228466978,1.715151812,NA
B439,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Bafog,1.110344529,-0.423619319,4.731954367,2.10834096,0.989541194,3.86220231,-0.597449841,1.573924676,NA
B440,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,Bafog,0.526471388,-0.412665788,5.05031808,1.469571379,0.806475866,3.927108643,0.084461542,1.692027459,5.43630311
B442,Protium,stevensonii,Protium_stevensonii,BF,Generalist,Bafog,0.95473345,-0.668752024,4.742075007,1.408630635,0.405465108,3.865769621,-0.400824128,2.098736581,NA
B444,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,0.46547715,-0.393203575,5.054090618,1.185220896,0.518793793,3.879293181,-0.328722206,1.038548369,5.558192927
B445,Protium,stevensonii,Protium_stevensonii,BF,Generalist,Bafog,2.026042084,-0.565563778,4.639411213,1.387828369,0.438254931,3.888754378,-0.354446528,1.891151964,6.410163693
B448,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,1.026983804,-0.439827887,5.031516425,2.198614601,0.587786665,3.945457782,-0.678725293,0.963699121,NA
B450,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,2.369829637,-0.341346055,4.884912572,1.541553493,0.703097511,3.995444614,-0.738802699,0.736702864,5.524856507
B452,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,0.970735356,-0.489487578,4.807489612,1.958590539,0.524728529,4.070564034,-0.64671562,1.646468796,NA
B453,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.577195466,-0.443839309,4.969652175,1.591124062,0.982078472,3.992865393,-0.524993902,1.748590729,5.002667124
B457,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,1.835331758,-0.488211849,4.867675979,2.169885037,0.548121409,3.965563772,-0.640107096,1.20028229,NA
B462,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,1.867502485,-0.477946997,4.935615727,1.075758841,0.672944473,3.890595058,-0.110872011,1.537066598,NA
B463,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.657586919,-0.508430758,4.603520827,1.083458538,0.810930216,3.986202404,-0.611160876,1.718838769,5.590453789
B465,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,2.733692606,-0.424980112,5.288930952,1.640702585,0.712949808,3.944877342,-0.547590696,0.912730989,5.507762074
B468,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Bafog,0.802583927,-0.477946997,4.731083636,1.059319701,0.703097511,3.868489003,-0.164421736,1.651858695,NA
B469,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.1403318,-0.477946997,4.767539004,1.499060095,0.891998039,3.975373321,-0.521248511,1.994734288,5.621706333
B472,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Bafog,1.892239595,-0.493305031,4.707575138,1.461869273,0.783901544,3.998567607,-0.798922911,1.126268099,5.454652248
K474,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,1.015405925,-0.550084798,4.969589663,1.83149344,1.105256831,3.93456697,-0.221565806,1.962714637,5.866159671
K475,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,1.113619015,-0.500896493,4.857294508,2.119782363,1.128171091,3.961194049,-0.308664506,1.462002042,6.101279413
K476,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,1.635687499,-0.629632135,4.810302912,2.487183123,1.071583616,3.914619631,-0.264379175,1.906642225,6.032286542
K481,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Kaw,NA,-0.364726443,4.77052868,2.069199219,0.285178942,3.924346755,-0.77724893,1.341291083,5.253981553
K484,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Kaw,1.774546842,-0.514666239,4.79848938,2.141960831,0.009950331,3.679081612,-0.745437024,1.541628952,5.778052403
K494,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Kaw,1.069084422,-0.600395724,NA,1.508429669,0.75612198,3.966132331,0.039415779,2.295432801,5.253981553
K495,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Kaw,0.898323474,-0.430404845,4.715932187,1.648364827,0.364643114,3.943134,-0.771255811,1.394227663,5.454652248
K497,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,0.921372737,-0.550084798,4.832842666,2.042900689,1.223775432,3.966889907,-0.210661626,1.74484915,6.174706882
K499,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,0.906997258,-0.619608277,4.757001607,1.723624661,1.205970807,3.972553505,-0.255261654,1.83435639,6.110758157
K500,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Kaw,1.48966575,-0.376214792,4.682706987,1.868111443,0.131028262,3.968970286,-0.766881402,1.187406806,5.472670754
K502,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,1.778316923,-0.534362447,5.193611636,1.57101636,0.779324877,3.950281718,-0.703574977,0.907098753,5.829345698
K503,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,0.971732505,-0.563197936,4.992491011,2.258300018,1.036736885,3.961194049,-0.738338336,1.190597934,NA
K504,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,1.614532147,-0.38474526,5.061429164,1.425858728,0.920282753,3.935739532,-0.509554445,0.976491865,5.889970319
K506,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,0.484375457,-0.283523437,5.554201836,1.998882443,1.134622726,3.973682386,0.144126877,1.634313229,6.200909254
K508,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,1.458365918,-0.281955708,5.484497304,2.0333075,0.841567186,3.983971505,-0.140957596,1.240029069,5.979918556
K510,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,1.49854949,-0.232095364,5.32144925,1.812405218,0.815364813,3.984157603,-0.149774265,1.255862298,5.958178569
K514,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,2.567430587,-0.427696157,5.070064535,2.08218565,0.500775288,3.981922133,-0.72173979,0.739158455,6.032286542
K517,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,2.163730556,-0.347242599,5.445846889,1.820469525,1.088561953,3.993971588,0.030374288,1.15564317,6.374572748
K519,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Kaw,1.707006438,-0.416787435,4.651690156,1.727317367,0.173953307,3.948162052,-0.858049672,0.812540184,5.231508697
K524,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,1.944982454,-0.545273426,5.520951588,1.828480594,0.887891257,3.904192426,-0.112754649,1.456423032,5.866159671
K528,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,0.690444043,-0.523331103,4.826888722,2.134019619,1.08180517,3.950859029,-0.372082841,1.710535536,6.291506149
K529,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Kaw,1.648420054,-0.649383363,4.83928612,1.838567953,1.004301609,3.978372386,-0.462911291,2.111968398,5.359342068
K572,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,0.435661503,-0.547682006,4.838004232,2.50915073,1.057790294,4.000217016,-0.251859859,1.779195601,6.243109609
K573,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,1.393528797,-0.297523486,5.377976616,2.343144583,0.959350221,3.980242244,-0.292493496,0.947927167,5.490370331
K574,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,0.767555756,-0.564381556,4.978478426,2.598396557,1.050821625,3.946810831,-0.300552426,1.982804171,6.345158863
K575,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Kaw,0.761908053,-0.477946997,4.771772168,2.127247616,1.064710737,3.963476287,-0.225621995,1.865470791,6.101279413
K576,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Kaw,1.384182874,-0.744657451,4.521298239,1.426343662,0.322083499,3.854182006,-0.519000926,1.444614262,6.528723428
K577,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Kaw,0.369576413,-0.294429259,5.346658382,2.329766943,0.722705983,3.981362484,-0.173140195,1.62165814,6.174706882
K587,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,Kaw,0.995243546,-0.438487162,4.908350783,1.714708041,0.951657876,4.003325164,-0.435832185,1.558769698,4.973679588
K601,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,Kaw,1.933981571,-0.237030677,4.902785015,1.378465591,0.246860078,3.947969132,-0.720350129,0.89319729,4.80595683
K602,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,Kaw,1.152142629,-0.327950314,5.056735494,1.442976499,0.2390169,3.842672927,-0.740482592,1.170187338,4.848516445
K604,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,Kaw,1.366979525,-0.330942691,5.04817575,1.295908965,0.009950331,3.877845554,-0.81409902,1.277406053,4.913054966
K625,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Kaw,1.44074514,-0.379066374,5.377019022,2.190579774,1.156881197,4.02624415,0.243425143,1.523861737,6.06243958
K640,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Kaw,0.711049474,-0.610613039,4.801591045,2.23284001,1.137833002,3.940610462,-0.249359387,1.873898571,6.082048051
K641,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Kaw,1.246704366,-0.646118464,4.65704796,2.139711666,1.16315081,3.890595058,NA,NA,6.209492998
K642,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Kaw,0.832408128,-0.695045378,4.670784691,2.038743419,1.124929597,3.968403339,-0.234342345,1.813973505,6.59481354
K643,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Kaw,1.155117063,-0.398802965,5.343513461,1.527977052,0.896088025,3.971423349,NA,NA,5.80402789
K644,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Kaw,1.000753564,-0.235388278,5.615652654,1.877009824,0.904218151,3.95469928,-0.248295144,1.114180554,6.011667254
K651,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Kaw,0.76427271,-0.30214695,5.733396939,1.72859282,0.819779831,3.948162052,NA,NA,5.947128733
F665,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Paracou,1.565321028,-0.670881122,4.755328335,2.02799931,0.198850859,3.847591145,-0.589853192,2.376781317,5.856099973
F666,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Paracou,2.089113293,-0.787202027,4.39318663,1.740920524,0.076961041,3.721104601,-0.69847225,1.504609621,6.264618519
F667,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Paracou,1.057436599,-0.67935247,4.733287197,1.304681025,0.717839793,3.963476287,-0.218283003,0.972885813,5.521460918
F670,Protium,stevensonii,Protium_stevensonii,BF,Generalist,Paracou,NA,-0.959794567,4.627087243,1.993202252,0.19062036,3.87286629,-0.702894829,1.338322086,5.943875584
F672,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Paracou,2.12159376,-0.92246364,4.769536508,1.846418613,0.21511138,3.760734891,-0.794691539,2.046954526,5.779872608
F679,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,Paracou,0.53925742,-0.808741155,4.919546525,0.944813408,0.783901544,3.852697539,-0.204699191,1.499935532,5.384259796
F680,Protium,stevensonii,Protium_stevensonii,BF,Generalist,Paracou,2.374532079,-0.941303293,4.603581925,2.209284102,0.09531018,3.786686514,-0.544985437,2.102081182,6.406499106
F685,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Paracou,1.723093304,-0.931518203,4.725959365,2.296955662,0.19062036,3.875359021,-0.537594502,2.240952223,6.008939178
F688,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Paracou,0.821914643,-0.860202804,4.644866747,2.092841894,0.173953307,3.87681025,-0.594381776,2.261537711,6.07002687
F689,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Paracou,1.087955214,-0.70537215,4.675377919,1.622471078,0.231111721,3.884857337,-0.555345895,2.140906751,6.120579149
M12,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Paracou,1.2784762,NA,5.133237514,1.730112861,0.727548607,3.973682386,-0.418066587,1.229470606,5.583592699
M174,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Paracou,1.411523473,NA,4.825373419,1.144702129,0.576613364,3.995076561,-0.76659059,0.850903312,5.571471338
M180,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Paracou,1.490494867,NA,4.949363254,1.264363087,0.841567186,4.073971772,-0.452133956,1.023959953,5.664561762
M55,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Paracou,2.250971971,NA,5.271774706,1.930504395,0.58221562,3.961765097,-0.748137182,1.019712787,5.686540668
M71,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Paracou,1.013208268,NA,5.195391108,1.786910275,0.683096845,3.974434266,-0.360061361,1.501367526,5.521460918
M135,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Paracou,2.231871937,NA,4.596407909,1.55022695,0.559615788,3.994155835,-0.790084698,1.406456766,5.59556889
F658,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Paracou,0.465404375,NA,5.65814055,1.960369057,1.16938136,3.960622675,NA,NA,6.008939178
F668,Tachigali,melinonii,Tachigali_melinonii,BF,Generalist,Paracou,1.669348802,NA,4.595004692,2.361617385,0.955511445,3.932609639,-0.470223559,1.112212464,6.148358713
F671,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Paracou,2.172475748,NA,5.277679871,2.254660921,0.955511445,3.94854778,-0.38351901,1.174499479,5.583592699
K652,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,Kaw,2.161971423,NA,4.917111118,1.732615526,0.463734016,4.029983803,NA,NA,5.913227182
B245,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,1.920076897,NA,5.037558263,1.969142659,0.891998039,3.978746637,-0.414986603,0.990162178,5.675611598
B255,Protium,stevensonii,Protium_stevensonii,TF,Generalist,Bafog,1.986462256,NA,4.557800762,1.482355411,0.385262401,3.819688394,-0.614336,1.990015909,6.227347124
B268,Tachigali,melinonii,Tachigali_melinonii,TF,Generalist,Bafog,1.449609713,NA,4.874146389,2.025290443,NA,NA,NA,NA,NA
B427,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,Bafog,0.789460039,NA,4.84730584,1.456732253,0.609765572,3.976311495,-0.800978963,1.209936608,5.979918556
B447,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,1.872666111,NA,5.211784602,2.079933834,0.90016135,3.952780998,-0.405820205,0.956884947,5.184988681
B449,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,1.560069501,NA,5.122694722,1.803906762,1.022450928,3.933588783,-0.360375375,1.236678089,5.417610977
B464,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,1.893723373,NA,5.103308667,1.804688475,0.806475866,3.956805148,-0.635769318,0.950370824,5.751384156
B470,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,Bafog,2.088543617,NA,4.820114616,2.003976017,0.91228271,3.956996371,-0.507060733,1.014188596,5.606202146
