"","Code","Genus","Species","Name","Habitat","Type","Forest","Gmin","TLP","LSWC","MajVLA","N","C","P","K","SD","TWI"
"419",278,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",3.743617,-1.63564,109.5452,7.120377903,1.61,53.33,0.637456184276415,4.6388584305029,250,7.381081
"420",279,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Bafog",4.183647,-1.81452,108.1266,8.5810089645,3.31,52.64,0.69810379241517,7.76511990305104,333.333333333333,7.381081
"421",280,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",2.281178,-1.3486,147.5697,9.7589090085,1.47,52.01,0.870564717641179,8.22653687441993,NA,7.381081
"422",282,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",7.032229,-2.5134,NA,4.7293282545,2.64,50.45,0.881795511221945,14.3248380477378,NA,7.381081
"423",286,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",2.432508,-1.68348,126.8632,7.039671033,1.5,54.42,0.741111667501252,6.54046083410831,NA,7.381081
"424",288,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",2.851524,-1.5774,134.4428,9.5457853565,1.57,50.86,1.12,10.6606501428571,NA,7.381081
"425",290,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",2.483315,-1.68972,165.1028,8.3775871995,1.47,54.51,0.591908091908092,5.64500513771943,NA,7.381081
"426",296,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","BF","Generalist","Bafog",3.204499,-1.63772,177.8918,7.4320711315,1.57,51.51,0.785177766649975,9.11432162529509,NA,7.826711
"427",297,"Conceveiba","guianensis","Conceveiba_guianensis","BF","Generalist","Bafog",3.794632,-1.6918,152.6973,4.617898671,1.94,49.27,0.977057356608479,5.28244403277521,391.156462585034,7.826711
"428",298,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Bafog",12.09696,-1.47756,151.3398,3.73058136,1.97,53.42,0.531702446330504,2.35411896441053,318.877551020408,6.353528
"429",299,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",4.203399,-2.10156,144.6591,8.360967863,3.57,53.18,0.825262106839741,7.03010498537907,386.904761904762,6.785499
"430",302,"Conceveiba","guianensis","Conceveiba_guianensis","BF","Generalist","Bafog",5.240519,-1.80828,141.0529,3.535718619,1.66,43.88,0.91958041958042,3.59130883402312,238.095238095238,6.785499
"431",303,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","BF","Generalist","Bafog",NA,-1.73964,168.3889,7.5984401415,1.87,54.86,1.05885286783042,8.61411485571785,NA,6.785499
"432",312,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","BF","Generalist","Bafog",6.54674,-1.67516,132.457,8.259679514,1.82,57.62,0.736131934032984,6.71729149710859,255.102040816327,6.785499
"433",313,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","BF","Generalist","Bafog",3.556012,-1.54412,158.7368,7.6989608885,1.63,52.38,0.626065162907268,5.07834600787683,187.074829931973,7.77657
"434",320,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",3.118658,-1.46508,168.6762,4.8194367525,2.76,52.13,0.678839419709855,2.63296662617023,293.367346938776,7.77657
"435",321,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Bafog",3.88305,-1.98092,107.4136,8.202116849,3.03,53.02,0.684526790185278,5.91452192574576,442.176870748299,7.77657
"436",322,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Bafog",3.035936,-1.7022,103.8397,8.21967449,2.95,52.01,0.677661169415292,6.05762133219105,420.918367346939,7.77657
"437",323,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Bafog",4.816843,-1.7542,115.5975,9.276357123,3.07,52.57,0.656312625250501,4.29699413111938,386.904761904762,7.77657
"438",325,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",NA,-2.24508,88.6368,4.6682396075,1.06,43.88,0.38961038961039,2.63976038247467,386.904761904762,5.739544
"439",326,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",6.427771,-2.503,79.6561,3.375218693,1.24,43.99,0.562781390695348,4.32456242406918,535.714285714286,5.739544
"440",340,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",3.88766,-1.71468,113.301,6.700173808,3.29,52.82,0.72291562656016,5.96170758148492,399.659863945578,10.154291
"441",355,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Bafog",10.4339,-2.09532,NA,2.256422824,2.14,48.04,0.68927680798005,4.80763106519416,161.56462585034,6.488138
"442",359,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Bafog",4.959835,-1.67308,142.4072,2.8798476225,1.3,47.23,0.560780390195098,3.24327177874652,NA,6.274916
"443",360,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",4.425597,-1.5566,118.4593,3.1332224155,2.47,55.85,0.481618381618382,2.94920094191523,238.095238095238,5.393234
"444",365,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",5.672452,-1.32364,143.6964,4.551097218,2.12,55.71,0.320610305152576,1.94512270420925,NA,5.393234
"445",371,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",8.454174,-1.35692,212.9209,5.955287746,2.78,55.24,0.705294705294705,3.02337676609105,208.333333333333,5.510303
"446",372,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",2.784143,-1.41724,148.7264,3.0947934665,2.53,52.56,0.840100250626566,7.51443623344075,191.326530612245,5.510303
"447",373,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",3.227935,-1.7646,122.7016,3.7852455935,2.62,54.14,0.521739130434783,4.09910059256086,246.598639455782,5.510303
"448",377,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",8.256608,-1.44636,172.7413,2.651837385,0.96,48.17,0.360170340681363,3.99488992270255,204.081632653061,5.865359
"449",382,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",2.685967,-2.01836,85.2499,3.7776533565,2.38,55.82,0.428220861016168,3.80966085487154,297.619047619048,5.865359
"450",384,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",3.342247,-1.5982,129.2829,5.807683819,3.3,50.54,0.78430243621715,8.8913968540188,NA,11.113003
"451",386,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",6.714688,-1.72924,114.5758,8.2299038615,2.82,52.93,0.728083400809717,6.77556425679583,NA,10.762482
"452",390,"Conceveiba","guianensis","Conceveiba_guianensis","BF","Generalist","Bafog",5.666506,-1.63356,131.7293,2.565464235,2.08,49.22,0.877885307000692,5.00611922692692,246.598639455782,10.762482
"453",396,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Bafog",13.11773,-1.37772,176.7251,6.0574222575,2.02,50.57,0.589943078464622,2.84256046708802,NA,11.113003
"454",401,"Conceveiba","guianensis","Conceveiba_guianensis","BF","Generalist","Bafog",3.446251,-1.4838,NA,1.8765873185,2.14,46.12,0.825698944945329,4.90236942259735,NA,11.113003
"455",402,"Conceveiba","guianensis","Conceveiba_guianensis","BF","Generalist","Bafog",2.327593,-1.567,151.7562,3.6921949905,2.03,46.88,1.08858602026716,6.2112029402733,378.401360544218,8.238202
"456",404,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",5.011782,-1.6086,129.4737,4.9923621595,3.35,51.51,0.637488215875941,5.63735064486412,NA,11.113003
"457",405,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Bafog",6.656671,-1.30492,203.1197,5.220151208,2.23,51.06,0.56004321391465,2.3162834878978,NA,11.113003
"458",408,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",4.961254,-1.62732,127.081,8.0864122225,2.76,54.3,0.682921731441971,7.47488790220275,NA,12.552481
"459",413,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",4.605319,-1.879,121.6927,9.4888506725,2.88,49.68,0.694263192307692,7.54362534615385,NA,12.710695
"460",418,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",4.437445,-1.8478,128.3752,3.335817096,1.47,46.42,0.672772350833943,5.94754666615308,NA,5.813896
"461",419,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",4.140286,-1.41724,122.117,9.680848158,1.48,52.92,0.416087323292631,3.36567385693926,NA,5.813896
"462",420,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",7.880406,-1.98092,108.8161,4.184854186,1.66,40.36,0.732361734910057,3.79231381687917,NA,5.813896
"463",421,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",NA,-1.92684,100.7465,6.293527676,1.45,50.29,0.626263192307692,3.46937534615385,NA,5.813896
"464",422,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",10.05444,-2.14732,77.5261,4.1124530425,1.25,40.33,0.476264456764457,3.89577111727112,NA,6.104334
"465",426,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",7.84765,-1.19052,295.5439,5.6004375645,2.75,50.16,0.757263192307692,4.10237534615385,153.061224489796,6.104334
"466",428,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Bafog",4.836486,-1.8894,149.8317,5.1312811375,2.03,45.71,0.75401720951721,3.44256791406791,NA,6.104334
"467",432,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Bafog",3.807096,-2.05788,127.4673,3.3823591635,2.76,44.6,1.01924394835933,9.24937597018366,527.210884353742,7.888434
"468",434,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",3.596218,-1.6918,110.5125,6.89265238,2.95,52.43,0.754385999308038,6.40042513358705,391.156462585034,11.113003
"469",438,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",2.545828,-1.60028,139.6169,6.1765976675,3.49,50.33,0.795752573742047,5.55751914401388,NA,12.552481
"470",439,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Bafog",3.035404,-1.52748,113.5172,8.2345684685,2.69,47.57,0.550212979328364,4.82554979635749,NA,12.552481
"471",440,"Conceveiba","guianensis","Conceveiba_guianensis","BF","Generalist","Bafog",1.692948,-1.51084,156.0721,4.347371367,2.24,50.76,1.08813099581397,5.43047962671377,229.591836734694,12.552481
"472",442,"Protium","stevensonii","Protium_stevensonii","BF","Generalist","Bafog",2.597978,-1.9518,114.6719,4.0903503855,1.5,47.74,0.669767844073803,8.15585913485613,NA,6.470211
"473",444,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Bafog",1.592774,-1.48172,156.662,3.271409383,1.68,48.39,0.719842956742807,2.82511301567736,259.353741496599,10.154291
"474",445,"Protium","stevensonii","Protium_stevensonii","BF","Generalist","Bafog",7.58401,-1.76044,103.4834,4.006140739,1.55,48.85,0.701561630677015,6.62699834780604,607.993197278912,10.762482
"475",448,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",2.79263,-1.55244,153.1651,9.0125189145,1.8,51.7,0.507263192307692,2.62137534615385,NA,6.938632
"476",450,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",10.69557,-1.40684,132.2789,4.6718423105,2.02,54.35,0.477685506800891,2.089036309844,250.850340136054,6.104334
"477",452,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",2.639885,-1.63148,122.4239,7.0893278875,1.69,58.59,0.523763192307692,5.18862534615385,NA,7.826711
"478",453,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",4.841359,-1.55868,143.9768,4.909264143,2.67,54.21,0.591558971793589,5.74649859545157,148.809523809524,7.826711
"479",457,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",6.267213,-1.6294,130.0184,8.757277219,1.73,52.75,0.527235956351341,3.32105429186199,NA,7.381081
"480",462,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Bafog",6.472112,-1.61276,139.1588,2.932217143,1.96,48.94,0.895053298905503,4.65092720055495,NA,6.353528
"481",463,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",5.246635,-1.66268,99.8352,2.9548814685,2.25,53.85,0.542720471835857,5.57804729885499,267.857142857143,6.353528
"482",465,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",15.38961,-1.52956,198.1315,5.158792731,2.04,51.67,0.578341533841534,2.49111646261646,246.598639455782,7.77657
"483",468,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Bafog",2.231299,-1.61276,113.4184,2.884408061,2.02,47.87,0.848384152689416,5.21666701368807,NA,5.393234
"484",469,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",3.127806,-1.61276,117.6294,4.477478687,2.44,53.27,0.593778745444082,7.35024972184922,276.360544217687,6.949512
"485",472,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Bafog",6.63421,-1.63772,110.7832,4.3140160715,2.19,54.52,0.449813192307692,3.08412534615385,233.843537414966,6.949512
"486",474,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",2.76048371855481,-1.7334,143.9678,6.2432035485,3.02,51.14,0.801263192307692,7.11862534615385,352.891156462585,6.166006
"487",475,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",3.045359677087,-1.6502,128.6756,8.3293245245,3.09,52.52,0.734427124496451,4.31458887396892,446.428571428571,6.166006
"488",476,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",5.13298570855232,-1.87692,122.7688,12.027348795,2.92,50.13,0.767682398303451,6.73045147484095,416.666666666667,6.166006
"489",481,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Kaw",NA,-1.44012,117.9816,7.918479612,1.33,50.62,0.459668854598495,3.8239773913711,191.326530612245,6.350865
"490",484,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Kaw",5.89760798189327,-1.67308,121.327,8.5161199415,1.01,39.61,0.474526875119893,4.67219485900633,323.12925170068,6.143994
"491",494,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Kaw",2.91271146388288,-1.82284,NA,4.519627905,2.13,52.78,1.04020288797573,9.92873224778217,191.326530612245,6.166006
"492",495,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Kaw",2.45548297713515,-1.53788,111.7129,5.1984724715,1.44,51.58,0.462431976319533,4.03185941644562,233.843537414966,6.756272
"493",497,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",2.51273735229134,-1.7334,125.5674,7.7129496465,3.4,52.82,0.810048120127501,5.72503778946964,480.442176870748,8.813516
"494",499,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",2.47687394191356,-1.8582,116.3964,5.604807218,3.34,53.12,0.774713764778136,6.2611031398741,450.680272108844,6.961741
"495",500,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Kaw",4.43561266704931,-1.45676,108.0622,6.476054444,1.14,52.93,0.464459273760172,3.27856820973438,238.095238095238,6.908254
"496",502,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",5.91988440512409,-1.70636,180.1179,4.811535963,2.18,51.95,0.494813192307692,2.47712534615385,340.136054421769,6.143994
"497",503,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",2.6425186723909,-1.75628,147.3029,9.566811926,2.82,52.52,0.477907377552587,3.28904725165055,NA,6.143994
"498",504,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",5.02553616345417,-1.46924,157.8159,4.1614298435,2.51,51.2,0.600763192307693,2.65512534615385,361.394557823129,9.898855
"499",506,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",1.62316095876338,-1.3278,258.3207,7.3808030185,3.11,53.18,1.15503064633819,5.12593644149161,493.197278911565,8.694102
"500",508,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",4.29892898262759,-1.32572,240.9278,7.639311642,2.32,53.73,0.868526140027637,3.45571391831721,395.408163265306,8.020427
"501",510,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",4.4751930484839,-1.26124,204.6803,6.1251620795,2.26,53.74,0.860902290017675,3.51086448167217,386.904761904762,8.020427
"502",514,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",13.0322960374275,-1.53372,159.1846,8.021983015,1.65,53.62,0.485906145380382,2.09417243237003,416.666666666667,7.879825
"503",517,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",8.70354624072735,-1.41516,231.7935,6.174756975,2.97,54.27,1.03084029304029,3.17606550992867,586.734693877551,6.198997
"504",519,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Kaw",5.51243493988152,-1.51708,104.7619,5.6255423825,1.19,51.84,0.423988192307692,2.25362534615385,187.074829931973,6.908254
"505",524,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",6.99350914764501,-1.72508,249.8727,6.2244220465,2.43,49.61,0.893369822485207,4.29058476139245,352.891156462585,6.905595
"506",528,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",1.99460102582587,-1.68764,124.822,8.448759444,2.95,51.98,0.689297138014714,5.53192323100035,539.965986394558,7.841443
"507",529,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Kaw",5.1987595732107,-1.91436,126.3791,6.287527774,2.73,53.43,0.629448468073656,8.26449309960405,212.585034013605,7.841443
"508",572,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",1.54598539507559,-1.72924,126.2172,12.294484285,2.88,54.61,0.777353669495756,5.92508836744883,514.455782312925,5.707512
"509",573,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",4.02904267131007,-1.34652,216.5836,10.4139326005,2.61,53.53,0.746400099850225,2.5803554667998,242.34693877551,6.816395
"510",574,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",2.15449370375795,-1.75836,145.2532,13.442167,2.86,51.77,0.740409086370444,7.2630813779331,569.727891156463,5.707512
"511",575,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Kaw",2.14236005970179,-1.61276,118.1284,8.39173771,2.9,52.64,0.7980197,6.458976,446.428571428571,7.479839
"512",576,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Kaw",3.99156296283164,-2.10572,91.9549,4.1634483515,1.38,47.19,0.595114814814815,4.24021621621622,684.52380952381,6.754034
"513",577,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Kaw",1.44712150232545,-1.34236,209.9057,10.275546469,2.06,53.59,0.8410197,5.061476,480.442176870748,5.707512
"514",587,"Bocoa","prouacensis","Bocoa_prouacensis","TF","Generalist","Kaw",2.70538314679102,-1.55036,135.4159,5.55505343,2.59,54.78,0.64672624750499,4.75297005988024,144.557823129252,6.345963
"515",601,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","BF","Generalist","Kaw",6.916996,-1.26748,134.6643,3.96880718,1.28,51.83,0.486581859637415,2.44292792792793,122.236394557823,8.813516
"516",602,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","BF","Generalist","Kaw",3.164967,-1.38812,157.0769,4.2332774285,1.27,46.65,0.476883719637597,3.22259629814907,127.551020408163,8.813516
"517",604,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","BF","Generalist","Kaw",3.923482,-1.39228,155.7381,3.6543161095,1.01,48.32,0.443038316093872,3.58732232232232,136.054421768707,8.813516
"518",625,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Kaw",4.223842,-1.46092,216.3763,8.94039502,3.18,56.05,1.27561082587649,4.58991606278422,429.421768707483,8.638255
"519",640,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Kaw",2.036127,-1.84156,121.7039,9.3263153345,3.12,51.45,0.779299852941176,6.51364085294118,437.925170068027,16.003884
"520",641,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Kaw",3.478859,-1.90812,105.3247,8.4969873015,3.2,48.94,NA,NA,497.448979591837,9.564647
"521",642,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Kaw",2.298848,-2.0038,106.7815,7.680951398,3.08,52.9,0.791090943885061,6.13477562856975,731.292517006803,9.564647
"522",643,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Kaw",3.174395,-1.49004,209.2466,4.6088439355,2.45,53.06,NA,NA,331.632653061225,14.969712
"523",644,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Kaw",2.720331,-1.2654,274.6926,6.533937999,2.47,52.18,0.780129658453496,3.04707024756982,408.163265306122,8.638255
"524",651,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Kaw",2.147432,-1.35276,309.0172,5.6327220745,2.27,51.84,NA,NA,382.65306122449,11.688863
"525",665,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Paracou",4.78421055698468,-1.95596,116.2018,7.5988681615,1.22,46.88,0.55440867028174,10.7701812153719,349.358974358974,6.876084
"526",666,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Paracou",8.07774938895294,-2.19724,80.8978,5.702590376,1.08,41.31,0.497344542025227,4.50239564422964,525.641025641026,6.876084
"527",667,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Paracou",2.87898153745188,-1.9726,113.6686,3.6865130015,2.05,52.64,0.803897903989182,2.64556806890672,250,6.246121
"528",670,"Protium","stevensonii","Protium_stevensonii","BF","Generalist","Paracou",NA,-2.61116,102.2159,7.338997493,1.21,48.08,0.495149852941177,3.81264085294118,381.410256410256,10.288774
"529",672,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Paracou",8.34442590828016,-2.51548,117.8646,6.3370832865,1.24,42.98,0.451720551562271,7.74428015255978,323.717948717949,7.159404
"530",679,"Conceveiba","guianensis","Conceveiba_guianensis","TF","Generalist","Paracou",1.71473306227374,-2.24508,136.9405,2.5723333565,2.19,47.12,0.814892406737808,4.48140015286474,217.948717948718,8.377757
"531",680,"Protium","stevensonii","Protium_stevensonii","BF","Generalist","Paracou",10.7459837387686,-2.56332,99.8413,9.109192805,1.1,44.11,0.579850227372745,8.18318289570192,605.769230769231,6.246121
"532",685,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Paracou",5.60182985648292,-2.53836,112.8387,9.94386385,1.21,48.2,0.584151739281174,9.40228009553527,407.051282051282,6.596932
"533",688,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Paracou",2.27485119864124,-2.36364,104.0495,8.107924315,1.19,48.27,0.5519036602617,9.59783652599316,432.692307692308,6.876084
"534",689,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Paracou",2.968198533377,-2.0246,107.2731,5.065592339,1.26,48.66,0.573873726667844,8.50714800094212,455.128205128205,6.246121
"535",12,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Paracou",3.59116333999947,NA,169.5652,5.641290553,2.07,53.18,0.658318391521197,3.41941883752158,266.025641025641,5.82837
"536",174,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Paracou",4.10220023594041,NA,124.633,3.1415054535,1.78,54.33,0.464594363848591,2.34176123776174,262.820512820513,7.322223
"537",180,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Paracou",4.43929183421869,NA,141.0851,3.5408368135,2.32,58.79,0.636268932200566,2.78419825801385,288.461538461538,7.776605
"538",55,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Paracou",9.49696212079514,NA,194.7613,6.8929861495,1.79,52.55,0.473247305764411,2.7723983805668,294.871794871795,10.622149
"539",71,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Paracou",2.75442378294028,NA,180.4387,5.970975267,1.98,53.22,0.69763351694208,4.48782209027828,250,9.552659
"540",135,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Paracou",9.3172911488622,NA,99.1276,4.7125395725,1.75,54.28,0.45380635713097,4.08146815491049,269.230769230769,6.136616
"541",658,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Paracou",1.59265809017516,NA,286.6152,7.101947606,3.22,52.49,NA,NA,407.051282051282,9.992872
"542",668,"Tachigali","melinonii","Tachigali_melinonii","BF","Generalist","Paracou",5.30870964803099,NA,98.9886,10.608094957,2.6,51.04,0.624862559102523,3.04107923409004,467.948717948718,8.59501
"543",671,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Paracou",8.77999420759449,NA,195.9148,9.532060642,2.6,51.86,0.681459123379487,3.23652259164535,266.025641025641,10.288774
"544",652,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","BF","Generalist","Kaw",8.688249,NA,136.6074,5.6554264945,1.59,56.26,NA,NA,369.897959183673,10.442858
"545",245,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",6.821483,NA,154.0933,7.164531409,2.44,53.45,0.660349127182045,2.69167096544353,291.666666666667,6.107582
"546",255,"Protium","stevensonii","Protium_stevensonii","TF","Generalist","Bafog",7.289699,NA,95.3735,4.4033050705,1.47,45.59,0.541,7.31565014285714,506.410256410256,6.107582
"547",268,"Tachigali","melinonii","Tachigali_melinonii","TF","Generalist","Bafog",4.261451,NA,130.8624,7.5783116935,NA,NA,NA,NA,NA,7.381081
"548",427,"Hymenopus","heteromorphus","Hymenopus_heteromorphus","TF","Generalist","Bafog",2.202207,NA,127.3967,4.2919117065,1.84,53.32,0.448889303004688,3.35327207407977,395.408163265306,6.104334
"549",447,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",6.505618,NA,183.4211,8.003939305,2.46,52.08,0.666429977319033,2.60357355937416,178.571428571429,6.938632
"550",449,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",4.759152,NA,167.7869,6.073328225,2.78,51.09,0.69741448506516,3.44415326951909,225.340136054422,5.813896
"551",464,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",6.644061,NA,164.5655,6.078077682,2.24,52.29,0.529527956285835,2.58666868049409,314.625850340136,6.785499
"552",470,"Jacaranda","copaia subsp. copaia","Jacaranda_copaia subsp. copaia","TF","Generalist","Bafog",8.073149,NA,123.9793,7.4184935985,2.49,52.3,0.602263192307692,2.75712534615385,272.108843537415,6.949512
