"","Code","idTree","Name","Genus","Species","Family","ptlp_Bartlett2012","ptlp_Marechaux2016","Name_Site","Habitat","Type","gmin","DateField","Plot","SubPlot","FieldNbr","midribVLA","SecondaryVLA","TertiaryVLA","MajVLA","%N","%C","%S","P (g/kg)","Fe (g/kg)","Mn (g/kg)","Mg (g/kg)","Al (g/kg)","Ca (g/kg)","Na (g/kg)","K (g/kg)","Cr (mg/kg)","Cu (mg/kg)","Ni (mg/kg)","Pb (mg/kg)","Rb (mg/kg)","Sr (mg/kg)","Zn (mg/kg)","LSWC","SD","fvfm"
"377","B399","25823","Virola_surinamensis","Virola","surinamensis","Myristicaceae",-1.5982,-1.5938375,"Bafog","BF","BF",4.715199,"2021-03-10T00:00:00Z","5","36","4",0.305625311,1.991890096,5.547028899,7.844544306,2,53.41,0.393,0.804458733574118,0.0873603396603397,0.366788844488845,6.25535697635698,0.142151182151182,12.646297036297,0.109484681984682,10.7378874586952,1.58876407683226,11.4441891441891,2.15337928737929,0,36.4485514485515,107.38702963703,19.2807192807193,184.0887,NA,0.798
"378","B400","25255","Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.56908,-1.5658725,"Bafog","BF","BF",4.158443,"2021-03-10T00:00:00Z","5","19","22",0.3937417575,3.5055577815,3.662850347,7.562149886,1.68,48.73,0.377,0.487895034859982,0.140683725588383,0.0293396427975296,6.08073343348356,0.23497078951761,9.98892672341846,1.78151644132866,3.26552363160125,1.54191070696955,4.96558170589217,2.2591213486897,0,12.6990485728593,91.8822400267067,16.9003505257887,205.0761,NA,0.762
"379","B401","26169","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.4838,-1.483975,"Bafog","BF","Generalist",3.446251,"2021-03-10T00:00:00Z","5","47","8",0.1099390665,0.629824613,1.136823639,1.8765873185,2.14,46.12,0.148,0.825698944945329,0.528152319201995,0.0674370407315046,2.19213200332502,0.334731504571904,6.73710058187864,0.527774729842061,4.90236942259735,11.24981330764,15.8759434746467,5.50452635078969,0,18.6334164588529,60.5430590191189,50.0249376558604,NA,NA,0.798
"380","B402","25232","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.567,-1.563875,"Bafog","BF","Generalist",2.327593,"2021-03-10T00:00:00Z","5","18","49",0.1945561065,1.007397113,2.4902417715,3.6921949905,2.03,46.88,0.135,1.08858602026716,0.0969288423153693,0.0797461410512309,2.80101031270792,0.120926480372588,12.8432568196939,0.141161842980705,6.2112029402733,2.26442149791326,9.76610113107119,0.527377910844977,0,22.6347305389222,71.9505156353959,14.186626746507,151.7562,378.401360544218,0.796
"381","B403","26147","Virola_michelii","Virola","michelii","Myristicaceae",-1.56284,-1.55988,"Bafog","BF","Generalist",4.623361,"2021-03-11T00:00:00Z","5","46","21",0.217447982,1.706197435,3.816466388,5.7401118055,2.22,55.47,0.461,0.694610497556471,0.100748074037018,0.282446856761714,2.81201834250459,0.136011339002835,6.35712189428047,0.85702267800567,6.36180624927849,2.18083575878849,12.1467066866767,4.47783658495915,0,25.6203101550775,61.0249291312323,29.43971985993,199.9538,NA,0.873
"382","B404","26148","Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-1.6086,-1.603825,"Bafog","BF","Generalist",5.011782,"2021-03-11T00:00:00Z","5","46","28",0.394771267,1.391816805,3.205774088,4.9923621595,3.35,51.51,0.151,0.637488215875941,0.103041616766467,0.296163306719894,1.57795642049235,0.13290252827678,4.8340252827678,0.198596972721224,5.63735064486412,2.29518247595718,12.2885562208916,1.31713838988689,0,26.2300399201597,32.4520126413839,13.7974051896208,129.4737,NA,0.826
"383","B405","26127","Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.30492,-1.31219,"Bafog","BF","Generalist",6.656671,"2021-03-11T00:00:00Z","5","45","44",0.4596070265,1.6596162705,3.100927911,5.220151208,2.23,51.06,0.29,0.56004321391465,0.133664532266133,0.0392102384525596,4.62692579623145,0.282434550608638,3.69053860263465,1.97983408370852,2.3162834878978,1.20261915048433,8.66496581624145,1.75140336835084,0,2.1655827913957,54.9969151242288,16.0230115057529,203.1197,NA,0.831
"384","B406","25790","Laetia_procera","Laetia","procera","Salicaceae",-1.68764,-1.67973,"Bafog","BF","BF",1.715535,"2021-03-11T00:00:00Z","5","35","7",0.2672520595,1.4123458645,7.5332481815,9.212846106,2.37,47.35,0.152,0.938386419468755,0.124024650698603,0.0465126081170991,3.35839554224884,0.165861610113107,3.96027278775782,1.46017381902861,3.96918697220943,1.87236810469969,7.6478376580173,1.46137990685296,0,8.1437125748503,52.0403359946773,15.9880239520958,159.4655,NA,0.812
"385","B407","26107","Laetia_procera","Laetia","procera","Salicaceae",-1.57324,-1.5698675,"Bafog","BF","BF",11.63632,"2021-03-11T00:00:00Z","5","45","10",0.18862928,0.9124894535,4.7617300515,5.862848785,1.64,50.73,0.119,0.625514220749191,0.158088877755511,0.0456719772879092,3.81424081496326,0.216801937207749,4.84638610554442,2.45550517702071,3.70904343301989,3.84594222535981,8.67047428189713,1.39465197060788,0,7.91082164328657,60.9162491649967,11.6182364729459,181.221,NA,0.833
"386","B408","27157","Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-1.62732,-1.6218025,"Bafog","BF","Generalist",4.961254,"2021-03-11T00:00:00Z","5","78","12",0.46841563,2.021205426,5.5967911665,8.0864122225,2.76,54.3,0.118,0.682921731441971,0.113565917041479,0.257976645010828,2.0715765450608,0.144670997834416,9.60414126270198,0.194346993170082,7.47488790220275,2.77030518831493,11.0576045310678,0.497403964684325,0,49.5877061469265,42.947942695319,18.8705647176412,127.081,NA,0.83
"387","B409","27154","Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.62524,-1.619805,"Bafog","BF","BF",3.229643,"2021-03-11T00:00:00Z","5","78","3",0.318568583,2.3658895615,3.107766578,5.7922247225,2.74,51.05,0.142,0.913436319668356,0.259229241516966,0.121412807717898,4.08843546240852,0.340587159015303,7.03487358616101,0.190313539587492,8.32697140334715,2.73479325440029,11.3204923486361,4.10623020625416,0,52.1706586826347,61.6211743180306,15.9481037924152,154.0092,NA,0.849
"388","B410","27466","Virola_surinamensis","Virola","surinamensis","Myristicaceae",-1.45052,-1.452015,"Bafog","BF","BF",2.42196,"2021-03-11T00:00:00Z","5","88","22",0.1971822845,1.1478719835,5.1632274345,6.508281702,2.28,50.64,0.201,0.931228806711048,0.541993696848424,0.219490378522595,5.8545396031349,0.465200933800234,13.5707286976822,0.0963923628480907,8.89307188209489,18.5208982900541,13.8525596131399,5.5758255794564,0,27.4362181090545,118.003418375855,132.116058029015,207.8097,229.591836734694,0.771
"389","B411","27164","Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.6814,-1.6737375,"Bafog","BF","BF",3.141546,"2021-03-11T00:00:00Z","5","78","34",0.388638855,2.5084650465,4.836160977,7.733264879,3.24,51.33,0.156,1.16801117554438,0.130002695956066,0.154748510567482,2.3021590946913,0.155909469129639,8.2216109169579,0.217268264270261,15.7000752333039,3.49393443925022,11.6556498585455,0.96957829921784,0,114.378432351473,68.4916791479447,19.1612581128308,165.9966,NA,0.857
"390","B412","27459","Virola_surinamensis","Virola","surinamensis","Myristicaceae",-1.64604,-1.63978,"Bafog","BF","BF",4.282368,"2021-03-11T00:00:00Z","5","88","7",0.34025853,2.0039901815,6.891470287,9.235718998,1.52,52.77,0.14,0.740763192307692,0.1583227,0.172030633333333,3.46661233333333,0.281468333333333,10.8939433333333,0.0450941666666667,7.53862534615385,3.26525784090909,12.2906333333333,2.75459766666667,0,34.415,99.6444166666667,20.265,137.1367,NA,0.808
"391","B413","373740","Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-1.879,-1.8635,"Bafog","BF","Generalist",4.605319,"2021-03-11T00:00:00Z","5","98","43",0.614535964,2.0643453475,6.8099693605,9.4888506725,2.88,49.68,0.114,0.694263192307692,0.1368727,0.0916556333333333,1.48711233333333,0.200568333333333,2.21594333333333,0.587094166666667,7.54362534615385,2.36095034090909,9.43813333333333,0.887772666666667,0,40.5925,16.7094166666667,13.31,121.6927,NA,0.789
"392","B414","27776","Iryanthera_hostmannii","Iryanthera","hostmannii","Myristicaceae",-1.45884,-1.460005,"Bafog","BF","BF",4.847344,"2021-03-11T00:00:00Z","5","98","36",0.1825543795,1.095178186,1.477145879,2.7548784445,1.68,51.87,0.12,0.69341648406566,0.169063168415792,0.115497884391138,2.08856804930868,0.165285690488089,7.34527069798434,0.15411710811261,7.17503782724023,6.75782559477837,8.82372147259704,2.53808862235549,0,25.7721139430285,75.3567382975179,27.9060469765117,150.5432,165.816326530612,0.814
"393","B415","27754","Iryanthera_hostmannii","Iryanthera","hostmannii","Myristicaceae",-1.49836,-1.4979575,"Bafog","BF","BF",NA,"2021-03-11T00:00:00Z","5","97","36",0.2568439445,1.380271447,2.436171792,4.0732871835,1.89,52.37,0.15,0.828520411690157,0.0981255117324014,0.143740023298386,2.38703178565485,0.144851056748211,4.1587052754202,0.189909302712598,9.96367982641423,1.96369479871102,12.0201031785655,1.88130570810451,0,53.5446829755367,40.2814944250291,29.4058911632551,NA,NA,NA
"394","B417","25699","Iryanthera_sagotiana","Iryanthera","sagotiana","Myristicaceae",-1.42764,-1.4300425,"Bafog","TF","TF",2.251529,"2021-03-12T00:00:00Z","5","32","21",0.2264290135,1.256367199,4.343716453,5.8265126655,1.54,51.32,0.157,0.51798621298821,0.136118522216675,0.0581184556498585,4.72402629389249,0.211201531036778,2.69165584955899,1.71502163421534,2.61470329121702,2.38687752462216,10.4649359294392,5.02979297720087,0,4.02046929605592,34.6749043102014,18.4123814278582,154.5598,NA,0.895
"395","B418","25328","Protium_stevensonii","Protium","stevensonii","Burseraceae",-1.8478,-1.8335375,"Bafog","TF","Generalist",4.437445,"2021-03-12T00:00:00Z","5","21","8",0.228033592,1.2660224575,1.841761047,3.335817096,1.47,46.42,0.171,0.672772350833943,0.109311667501252,0.101182406943749,3.61603638791521,0.15004339843098,2.97064930729428,1.7567292605575,5.94754666615308,4.69845552419539,11.1648806543148,2.11067367718244,0,16.9253880821232,22.4430812885996,16.0691036554832,128.3752,NA,0.826
"396","B419","25386","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.41724,-1.420055,"Bafog","TF","Generalist",4.140286,"2021-03-12T00:00:00Z","5","22","58",0.344027901,1.808199525,7.5286207325,9.680848158,1.48,52.92,0.372,0.416087323292631,0.114394291437156,0.0269710899682858,1.86040293773994,0.152797529627775,1.29388415957269,1.49583792355199,3.36567385693926,5.30486180027617,3.66863628776498,2.44617693206476,0,5.80370555833751,15.610332164914,10.6935403104657,122.117,NA,0.86
"397","B420","25395","Protium_stevensonii","Protium","stevensonii","Burseraceae",-1.98092,-1.9613775,"Bafog","TF","Generalist",7.880406,"2021-03-12T00:00:00Z","5","23","11",0.257771448,1.3752982025,2.551784536,4.184854186,1.66,40.36,0.183,0.732361734910057,0.712291136705058,0.0859846102487064,2.92499983308296,0.357704890669337,3.68472041395427,1.57796110832916,3.79231381687917,22.1875942322575,9.40223668836588,13.5640837923552,0,6.94041061592389,24.1856952094809,49.9699549323986,108.8161,NA,0.808
"398","B421","25405","Protium_stevensonii","Protium","stevensonii","Burseraceae",-1.92684,-1.9094425,"Bafog","TF","Generalist",NA,"2021-03-12T00:00:00Z","5","23","28",0.382004776,1.914220315,3.9973025845,6.293527676,1.45,50.29,0.144,0.626263192307692,0.1808477,0.130105633333333,2.82061233333333,0.217718333333333,2.70019333333333,0.206244166666667,3.46937534615385,4.78097784090909,4.96813333333333,2.12381266666667,0,4.942,30.1044166666667,9.4675,100.7465,NA,0.799
"399","B422","26307","Protium_stevensonii","Protium","stevensonii","Burseraceae",-2.14732,-2.1211775,"Bafog","TF","Generalist",10.05444,"2021-03-12T00:00:00Z","5","52","21",0.3347781185,1.665893141,2.111781783,4.1124530425,1.25,40.33,0.122,0.476264456764457,0.077325025025025,0.111041675008342,3.76737971304638,0.136004337671004,3.39008341675008,0.683277444110777,3.89577111727112,3.20737771862772,4.0672005338672,3.77947213880547,0,6.8968968968969,37.4718885552219,9.9974974974975,77.5261,NA,0.869
"400","B424","27038","Casearia_javitensis","Casearia","javitensis","Salicaceae",-1.57324,-1.5698675,"Bafog","TF","TF",3.326866,"2021-03-12T00:00:00Z","5","74","42",0.2165746905,1.061405632,3.900765636,5.178745958,1.51,52.46,0.106,0.437688192307692,0.1535477,0.0376456333333333,1.65611233333333,0.200043333333333,4.94344333333333,0.171144166666667,3.06912534615385,3.55819284090909,6.46813333333333,1.72237266666667,0,9.05,67.6444166666667,11.77,111.1153,NA,0.846
"401","B426","27354","Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.19052,-1.2023275,"Bafog","TF","Generalist",7.84765,"2021-03-12T00:00:00Z","5","84","69",0.38219821,1.404002928,3.8142364265,5.6004375645,2.75,50.16,0.339,0.757263192307692,0.4372477,0.0198556333333333,3.48311233333333,0.608768333333333,2.67369333333333,3.58909416666667,4.10237534615385,5.16400450757576,13.7156333333333,1.94064766666667,0,11.3,21.5319166666667,16.335,295.5439,153.061224489796,0.843
"402","B428","27215","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.8894,-1.8734875,"Bafog","TF","Generalist",4.836486,"2021-03-15T16:46:50Z","5","81","10",0.1956916095,1.3059660565,3.629623472,5.1312811375,2.03,45.71,0.132,0.75401720951721,0.121469169169169,0.0891447781114448,2.72884117450784,0.124092425759092,12.3663096429763,0.511105271938605,3.44256791406791,1.74043077168077,7.10523857190524,1.71466733400067,0,5.33533533533533,95.9904070737404,10.6956956956957,149.8317,NA,0.839
"403","B431","27632","Gustavia_hexapetala","Gustavia","hexapetala","Lecythidaceae",-1.86444,-1.8495175,"Bafog","TF","TF",1.337069,"2021-03-15T16:46:50Z","5","93","21",0.2182825545,0.9568704045,1.03962511,2.2147780685,2.01,48.66,0.451,0.540222969338354,0.201346353646354,0.0711344988344988,8.08852380952381,0.158085248085248,12.2916516816517,1.0240700965701,6.37225309306079,5.89714070020888,5.12800532800533,3.03141125541126,0,26.3111888111888,269.474941724942,16.8581418581419,249.378,276.360544217687,0.81
"404","B432","26771","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-2.05788,-2.035285,"Bafog","TF","Generalist",3.807096,"2021-03-15T16:46:50Z","5","66","15",0.1835881595,0.8014646405,2.397306364,3.3823591635,2.76,44.6,0.189,1.01924394835933,0.135811888111888,0.0336619713619714,3.99961272061272,0.0551631701631702,14.0948484848485,0.13730685980686,9.24937597018366,3.29654129960948,16.274358974359,3.15483782883783,0,14.2257742257742,152.092324342324,25.6193806193806,127.4673,527.210884353742,0.819
"405","B433","26174","Laetia_procera","Laetia","procera","Salicaceae",-2.03292,-2.011315,"Bafog","BF","BF",7.704983,"2021-03-15T16:46:50Z","5","47","16",0.347928918,1.8303254575,6.4025382205,8.5807925955,1.99,51.72,0.163,0.829763192307692,0.1107977,0.0696056333333333,1.79911233333333,0.124768333333333,4.08069333333333,2.32009416666667,5.19862534615385,1.19624284090909,8.04313333333333,0.856157666666667,0,16.81,51.2694166666667,13.39,145.515,646.258503401361,0.809
