Code,Genus,Species,Name,Habitat,Type,HabitatType,Forest,Gmin,TLP,LA,SLA,LSWC,MajVLA,K,P,C,N,MidribWidth,SecundaryWidth,DBH,TWI
329,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,1.69062448195585,-0.327932303546477,4.1439909327581,4.66604603847564,0.533786028593239,2.04728131740974,2.10647430665938,-0.366561122992528,3.92335851509189,0.46373401623214,-2.28545475858428,-4.06896984085741,40.031847133758,2.40811586415758
331,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,1.15792980090263,-0.584217804087566,4.10790690315979,4.91893712437645,0.617324105556067,2.20502724166757,2.64692983850995,-0.159582069824465,3.95623126009247,0.536493370514569,-2.67222486109452,-4.40074473028721,65.031847133758,2.40811586415758
332,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,1.47601286158366,-0.436895943409649,4.16592018353745,5.74822942858329,0.53162961013304,1.54621418311217,2.03815837312685,0.180657664960042,3.957760897102,1.05779029414785,-2.45573149394486,-3.34807347886109,50.031847133758,2.40811586415758
333,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,0.999731471384959,-0.354906631395264,4.1630761769178,5.43782916330479,0.258918124176443,1.05549399995902,1.84353082807458,-0.386634026138754,3.99286539327225,0.457424847038875,-2.63224357604799,-3.7841123169073,14.8089171974522,2.40811586415758
334,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,1.1929459585084,-0.498209878850702,3.43164074078795,4.09232073121039,0.700861780055274,1.8354750445027,2.58454674499461,-0.533082480220326,3.88998187455127,0.322083499169113,-2.61599736614461,-3.21502748921975,55.031847133758,2.40811586415758
335,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,1.09438740306111,-0.449718010327879,2.9934971876093,4.80199598084165,0.428186503790013,1.49001137246408,2.55755268478454,0.231801617850428,3.95143600778498,0.963174317773005,-2.22142888241811,-3.41350663057612,30,2.31789638461929
336,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,0.976345214721663,-0.426518586750439,4.16988076159265,5.21315295522759,1.06140676383043,1.56318924512378,2.78253224613909,-0.626795086190913,3.85693303911019,0.215111379616945,-3.3115798287013,-4.11068799144872,25,2.31789638461929
337,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,1.03875275243238,-0.422599145203,3.70359010496064,4.53737961532306,0.907504548184693,1.72494620103628,2.84411125144299,-0.538996506446973,3.86388263010021,0.22314355131421,-2.56483544394993,-3.9660774767797,21.4968152866242,2.31789638461929
338,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,1.38425232257765,-0.626734905040564,3.40563577739537,5.10117638888289,0.441677037548113,1.96890842811826,2.82083328521499,0.0876788258627324,3.94216416234013,1.02245092770255,-3.12877601367176,-3.29690547676548,30,2.31789638461929
339,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,2.34313342447199,-0.463634954721937,3.29840254959928,3.53285986081376,0.475519363031036,2.60648843881356,2.31848299893543,-0.15915069074104,3.92868344632125,0.542324290825362,-2.37926399793433,-3.03805101263775,45.031847133758,2.31789638461929
341,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,1.10697802147435,-0.494562086496218,3.30219763409928,4.6481181010809,0.654771289084343,1.77246544077355,2.67860626499663,0.180984655205802,3.95412418144678,1.05082162483176,-3.04381430850611,-3.91930646554441,20,2.31789638461929
342,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,0.726626056254052,-0.361885843588062,3.71495375319917,5.07207773701928,0.511058696835455,1.67154552630932,2.71158904533335,0.112935554469772,3.9596696588955,1.20896034583698,-3.29424855803351,-3.92471774372474,18.312101910828,2.31789638461929
343,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,1.47360422126732,-0.594191112575113,4.63350511338667,4.11960422310375,0.456233880063346,1.68798672202813,2.37043571369422,-0.372691440254374,3.76815263500844,0.405465108108164,-2.84743365511313,-4.04892750917233,30.2547770700637,2.31789638461929
344,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,1.43662057828897,-0.60842363902327,3.95335307885445,4.22345721903216,0.420676998657086,1.92155288033804,2.05968435245133,-0.289351799002953,4.05958056978576,0.488580014818671,-2.79302933540567,-4.01805263378084,47.4522292993631,2.31789638461929
345,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,1.62625472583682,-0.621383957332687,3.27798829407559,4.34046153612783,0.419448670895498,2.3040372081643,2.30814298923483,-0.373919857831483,3.95220479506098,0.22314355131421,-2.69942569926708,-3.90541091356713,50.031847133758,2.31789638461929
346,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,1.24919844311644,-0.570763421537487,3.54071572335458,3.9180307880464,0.65767036175714,1.93471182262238,2.52438109677377,-0.380796866546471,3.89406268005115,0.518793793415168,-2.68298877848184,-3.64928957834033,35.031847133758,2.31789638461929
347,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,1.74675373680486,-0.519821538913313,3.0608805728016,3.70714416746269,0.614669723069918,2.12074407792142,2.3414255607863,-0.639554225420284,3.89792408104864,0.322083499169113,-2.54255199156988,-3.8555027951968,40.031847133758,2.31789638461929
348,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,0.778480993308527,-0.506670001114477,3.21621656817726,5.05884836777908,0.587716516538302,2.02905390548113,2.63487448656898,0.13908679277382,3.94642443214548,1.18478998490916,-2.43752559222885,-3.89833955234489,16.2420382165605,2.31789638461929
349,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,0.729164069830655,-0.543299106236067,4.04844973476714,4.81653600199158,0.826166478300964,1.94315223092143,2.88455767214153,-0.282362910974181,3.88115134176106,0.444685821261446,-3.01851851941666,-4.18294694965243,45.031847133758,2.31789638461929
385,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,1.23883993128373,-0.613844199221409,3.85476448069492,4.2256832450505,0.457004713268712,2.37740488031866,2.04973713817644,0.0102007351429613,3.97574869630869,0.732367893713227,-2.38439348356858,-2.94986026783218,47.9299363057325,2.37606616940397
389,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,2.18247061087728,-0.360493892463122,3.52121489974296,4.35938785235316,0.526198187589379,1.32782994983642,2.73931392454382,0.221050875194146,3.91521789632467,1.04731899428056,-3.5287973713168,-4.62703141074277,50.031847133758,2.37606616940397
391,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,1.53937423784208,-0.501844413164057,2.96243706904719,3.96755901462796,0.736196201611432,2.1236693845086,2.63838715509848,-0.303632256346451,3.86911550441687,0.512823626428664,-3.44953756708721,-4.70486566718645,30,2.37606616940397
392,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,2.33579523069817,-0.352101250530753,3.94318310549026,5.43973886086769,0.638533931627251,1.25092638586664,2.60747183272914,0.188754015766177,3.95527404742246,1.25846098961001,-3.23640583152405,-4.1603593725385,45.031847133758,2.37606616940397
394,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,1.83671583663836,-0.627801667225077,4.21870853445365,4.56940140671483,0.437420875771006,1.75842900272805,1.87752150417037,-0.0646242421448451,4.00387265905803,0.797507195884188,-3.03887926044223,-3.69448513663477,29.140127388535,2.40811586415758
399,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,1.55079109759238,-0.466144630378326,3.78717559875753,4.4697785654418,0.610247304492132,2.05981829781849,2.37377837513417,-0.217585612808978,3.97799799435168,0.693147180559945,-2.30587068464375,-3.04002361262973,45.031847133758,2.40811586415758
400,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Bafog,1.42514064360584,-0.448443176629496,3.20361843256353,4.82816998280768,0.718211149223163,2.0231555267481,1.18342012659224,-0.717654998725858,3.88629485685541,0.518793793415168,-3.46642381936008,-4.11185050092777,22.4522292993631,2.10878216114067
406,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,0.539724921203401,-0.518633066213529,4.21713602290096,5.02614308955544,0.466657592860389,2.22059882641625,1.37856128027518,-0.0635934531883338,3.85756681963209,0.86288995514704,-4.33338352893606,-4.46873987429269,40.7643312101911,2.40811586415758
407,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,2.45413158486545,-0.450991220894308,4.33264602309968,3.90744364930849,0.59454706645119,1.76863562539293,1.31077400779452,-0.469181215520631,3.9265174515786,0.494696241836107,-3.01522706823549,-4.35151062080269,28.6624203821656,2.40811586415758
409,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,1.17237158003975,-0.482305771628828,3.27144604703635,4.39383886436986,0.431842262620835,1.75651645267332,2.11949981263748,-0.0905416155008755,3.93280554461067,1.00795792039998,-3.25773516332518,-4.11471401813527,22.2929936305732,2.0653976690304
410,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,0.884577257713391,-0.372952246927757,5.08794213346198,4.89517531880649,0.731452403540783,1.87307547360748,2.18527253314656,-0.0712502639096683,3.92474177783592,0.824175442966349,-2.71910649730966,-4.07259794334962,35.031847133758,2.52991836714909
411,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Bafog,1.1447151754987,-0.515059149735462,3.02299542338326,5.14827150140689,0.506797420937387,2.04553113824084,2.75366550215171,0.155302456278033,3.93827537657221,1.17557332980424,-2.46581038955736,-4.02576017415314,16.5605095541401,2.52991836714909
412,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,1.45450613696438,-0.494562086496218,3.86850595542284,4.22732605570796,0.315808209691827,2.22307846660326,2.02003985107498,-0.300074286409571,3.96594284741758,0.418710334858185,-3.46244117637657,-4.16540864862311,55.031847133758,2.0653976690304
414,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,1.57843088275726,-0.378439860371915,4.38060335729499,4.99106517123633,0.40907975440864,1.01337331821943,1.97060803410565,-0.366124479068157,3.94874058836331,0.518793793415168,-2.33044325314746,-3.66895173660265,12.4203821656051,1.86720877413075
415,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,0.981892095494498,-0.40410251353101,3.97574844673088,4.27361554424102,0.531436114307937,1.40445033440558,2.29894646420603,-0.188113807536636,3.9583339082914,0.636576829071551,-3.01962361225005,-4.3098317484455,13.3757961783439,2.54244374932488
433,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,2.04186731562245,-0.698788737012302,3.50110092609906,4.51942438353836,0.375108645627571,2.1495262868557,1.64839423487001,-0.186614932154075,3.94584455390366,0.688134638736401,-3.71408855005888,-4.07413672291775,43.9490445859873,2.40811586415758
435,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,2.50857988119726,-0.533974117989699,3.30170521352169,4.18867989106179,0.485302367670634,2.34883531041849,2.24545753550156,-0.248841200659866,3.96972571555644,0.494696241836107,-3.26666631387939,-4.27797080975499,55.031847133758,2.31789638461929
436,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,3.34885303335652,-0.488452706101763,3.22192556567753,3.430673236708,0.394563117078685,2.50749641065825,2.35074445825167,-0.0658246384987245,3.93866493637457,0.553885113226438,-3.34884129723607,-4.3602956717341,65.031847133758,2.31789638461929
437,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Bafog,1.19224772444697,-0.466144630378326,3.81649653443457,5.03490638655828,0.778198007685707,2.30832460046402,2.69725531204347,-0.168922873397955,3.94487734229909,0.582215619852664,-3.28976540468398,-4.24327180796515,30,2.31789638461929
441,Laetia,procera,Laetia_procera,BF,BF,BFBF,Bafog,1.60957214942391,-0.493343192731533,4.24186968429333,4.07263336704803,0.457397059256305,1.78550077271672,2.09427665027922,-0.271307536574582,3.90962012081184,0.570979546585738,-3.4064199958006,-4.25204383084961,38.6942675159236,2.52991836714909
443,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Bafog,0.338429462860865,-0.449718010327879,4.32230895724028,4.60732791227257,0.636098272613869,1.30101132877272,1.61176493082544,-0.510052389455374,3.935153422817,0.518793793415168,-3.22627916206527,-4.3376875045328,11.3057324840764,1.86720877413075
534,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,1.83208454510469,-0.633118474900202,3.72994928639988,4.42931576677374,0.815370156130169,2.35185840138289,2.72461223038673,-0.444475790919362,3.91102250509456,0.27002713721306,-3.46637309776533,-5.03582849445978,38.2165605095541,2.29241911510073
535,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,1.29523302045119,-0.660319190341922,3.20244556434556,4.2824323888905,0.55303181884907,2.32549882871096,2.24706978369466,-0.779214392504612,3.89345161984271,0.198850858745165,-3.26060674796391,-4.4436416467649,57.3248407643312,2.29241911510073
536,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,2.18084701420542,-0.487226338275665,3.2716553409809,4.77448351835674,0.646220447662859,2.74693912139782,2.00097029195256,-0.567931391932923,3.96726847965412,0.314810739840034,-3.10772779671669,-4.4915040576214,25.4777070063694,2.29241911510073
537,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.25055293388122,-0.512669422923148,4.0585106604496,4.0431295584113,0.470434358723518,2.3663182148847,2.44205295734989,-0.16788139952102,3.9776234625121,0.3293037471426,-2.91434919073855,-4.28474603378849,26.4331210191083,2.29241911510073
544,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,1.15364140085716,-0.591983401825096,3.49110012426158,4.3557476229839,0.496622673587995,1.78749185724555,2.65703588534036,-0.452525741278958,3.84972197923077,0.285178942233662,-3.16733751175019,-4.40106838351151,60,2.1009781219182
545,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.34908849499839,-0.499422858640647,4.35608116257019,4.42468125406244,0.725809165246574,1.9590928084345,2.50748124861222,-0.0408014738974712,3.96176509732296,0.615185639090234,-2.45615717690687,-3.92729350833276,40.5,2.17628641709981
546,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,0.847806208299364,-0.623527773554886,4.03597793172345,4.01460790598726,0.420941183492637,2.02100542520482,2.29997930086477,-0.242683595588329,3.83859172734226,0.425267735404344,-2.28525187492574,-3.22922216412235,42.4,2.1009781219182
548,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.08947048273723,-0.568503319422463,4.47467955287915,4.57660154260454,0.501436092340108,1.81235334892435,2.53539018891223,-0.232276416758289,3.93613008077138,0.300104592450338,-1.97036249473709,-3.51149874992097,40.8,2.1009781219182
549,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.00911189664896,-0.668541939152601,4.40493345759305,4.38955235555475,0.552202855546299,1.81135438148891,2.62237055514685,-0.515630465217702,3.90419242631296,0.392042087776024,-2.02671807168115,-3.35584856069898,27,2.1009781219182
551,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,0.641411830585483,-0.531629220513291,3.17015409401716,4.51377218085661,0.718129554753324,2.21939207572699,2.1183426508806,-0.475978000312933,3.97104634587761,0.488580014818671,-2.55898194493716,-4.06106086137694,50,2.17628641709981
552,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,0.283095276668945,-0.53631352978279,4.71533826666365,4.85724751284635,0.580293201047964,1.60686052081206,2.04143818564661,-0.748781166342766,3.89345161984271,0.457424847038875,-2.3016667647865,-3.19675260791048,26,2.17628641709981
555,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,0.970532595156785,-0.609510104209265,4.11673964613148,4.30114336912976,0.436329075737943,1.99707069932561,1.95275412410931,-0.407441459805221,3.91601502669768,0.553885113226438,-2.21051777467681,-3.40706647112243,26.4,2.17628641709981
558,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.7683368471499,-0.479836378929083,3.21975639904893,4.26189384078906,0.494474927922166,2.71518990928569,2.03507190755455,0.0139292460449472,3.88670519744386,0.488580014818671,-3.21631333584935,-4.09402881207642,36.5,1.95611910275691
560,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,0.988738328652982,-0.512669422923148,3.88562613402838,4.03377817505224,0.733658330066413,2.45041822076108,1.80530274037422,0.0887743495398796,4.04585435306167,0.792992515529662,-2.19799998588774,-3.02724543831845,25,1.95611910275691
561,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.82046494308718,-0.517443179365543,2.65850325394476,2.94511922821454,0.342618164385071,2.77095689716216,1.53786255849372,-0.167394832711189,3.92058623608863,0.506817602368452,-3.06057763642934,-4.35682215311079,29,1.95611910275691
565,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,2.40478706971541,-0.474879224192484,4.25792224730699,4.06326047842843,0.6213665410572,2.36792722677347,2.17199933258919,-0.0538246007050256,3.97949472054316,0.494696241836107,-1.81945929350035,-2.95730264245439,19.7,1.95611910275691
566,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.25466579696844,-0.4896775717918,3.63029485077847,3.98983102699824,0.727783896511112,2.48224625156482,2.21455034672247,-0.0641167540937966,3.91162292540681,0.398776119957368,-2.94396405296175,-4.18159473135667,45.4,1.95611910275691
567,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,0.518156233073902,-0.512669422923148,3.7372309649462,4.20851541409166,0.481729707006996,2.28877569039075,1.80580186663994,-0.249294180356679,3.99801719859501,0.392042087776024,-3.41903755543052,-4.16612459996513,42,1.84781888948832
570,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.73330887853413,-0.69281212443491,4.56739340675629,4.55063462294134,0.504531889798798,1.63811355937189,1.61322592883231,-0.394495940010327,3.80866049243299,0.0676586484738149,-2.03832694613144,-3.17515180529895,15.2,1.95611910275691
605,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,0.981411991936413,-0.623527773554886,3.62145133383646,4.61219625163556,0.904424211332575,2.01668934238563,2.86864097890968,-0.476562837898793,4.00842349971446,0.371563556432483,-2.96352430384566,-4.05367182684044,25,2.17628641709981
610,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,1.1313100717717,-0.605157143020082,3.51705235505976,4.60591235228519,0.77373820901487,2.15134646941226,2.36454204098731,-0.738758919279418,4.00460218672124,0.412109650826833,-2.99509947381399,-4.08615677383374,40,2.25977399965273
611,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,0.848743610500962,-0.705716603348006,3.54327763438816,4.08181709672167,0.654275960816103,2.21917567910322,2.17098909485621,-0.76354121178432,3.87182581567673,0.46373401623214,-2.780700735834,-3.46823021100162,49,2.29241911510073
612,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,1.45989209526719,-0.554834375178392,3.08646593660821,4.67463171376677,0.731086904916253,2.48255006605782,2.38641921953156,-0.745398238719983,3.88650004819706,0.182321556793955,-2.8455875669336,-4.21719446278554,59,2.29241911510073
613,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,0.575662789054958,-0.551387744521984,3.53818613156656,4.35146911336648,0.612878917455205,2.42707400635341,2.30353125524134,-0.809444912326483,3.87784555362656,0.29266961396282,-2.99560728136584,-4.18003710017147,50,2.29241911510073
614,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,-0.0205570455981178,-0.389325563525015,3.6917124249599,5.02162645264369,0.546623297270873,1.81526010291326,2.79866429882616,0.140996823074301,3.83665269840337,0.970778917158225,-3.89873108568931,-4.28942338803682,23.9,2.40840883834443
615,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.110573831679882,-0.512669422923148,2.96353077131983,4.47584197302321,0.497580397015968,1.73213985706394,2.71995668344949,0.278893773228264,3.93593482547446,1.03318448334565,-3.47195478401844,-3.71973750401231,11.62,2.40840883834443
617,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.93520454075884,-0.443327527402996,2.64236341420422,4.03346933232133,0.454102144645416,1.92901221387913,2.78397995138142,0.200180834590813,3.96271611974366,1.06471073699243,-3.42380501932415,-4.4013268921789,13.05,2.40840883834443
618,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.782414635274615,-0.337955065258654,2.24248215741943,5.18562198085425,0.790697388870494,2.149980475879,2.85096571645955,0.115865892444497,3.94816205204402,1.10525683138678,-3.57095729924619,-4.33308105401079,22.9,2.40840883834443
619,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.368242357697396,-0.333671890738715,4.0574915307637,5.07470818122782,0.539180849521113,1.54561533100386,2.69545566180918,0.212680839536352,3.88608962340164,1.05082162483176,-2.80505251075107,-4.03303481045492,17.2,2.40840883834443
620,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.700338481064099,-0.431720726211047,2.77437152897003,6.29435244662215,0.959919594263363,1.91054500266003,2.97927141392722,0.611514834246797,3.92848673145881,1.10525683138678,-3.41307268478618,-4.26874295037941,11.46,2.40840883834443
621,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.974471251186294,-0.452262812456705,3.16218985950101,4.33466399676758,0.39551047061351,2.02163361584969,2.49242044208321,0.0872442007174155,3.86514101952802,1.13462272619114,-3.64217382297939,-4.19073014005967,15.3,2.40840883834443
622,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.861352964455181,-0.385257298736813,2.52960078349182,4.47801406276526,0.727294316112527,1.99926552642332,2.64323721741435,0.360676820737393,4.02642254573664,1.26694760348732,-4.0324527154392,-4.27860038850973,12.42,2.40840883834443
623,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,1.11604103845383,-0.254810808812577,2.31138584253967,4.98214025889819,1.00368739108778,2.11234433840329,2.5426755036604,0.386825702007811,3.89100363820407,0.8754687373539,-3.48416936798627,-4.40203915599627,17,2.40840883834443
624,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,-0.0263450636358821,-0.372952246927757,3.22712702231837,5.05285701111758,0.755121896540694,1.94683591425958,2.92992299868413,0.251325405998429,3.87515153065224,0.940007258491471,-3.33056954745545,-3.75591239038647,13.05,2.40840883834443
626,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.63505953921079,-0.670587104995267,4.03282009744965,4.19769474063989,0.388817874675006,1.88916818949465,1.99397322446997,-0.412046784902936,3.81441017656115,0.647103242058538,-2.04902446708271,-2.831317761808,53,2.29935155072657
628,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.2825580950986,-0.633118474900202,4.22229457750217,3.84721995071807,0.515939321905264,1.51713993315521,1.79153291856739,-0.388165832171216,3.89406268005115,0.631271776841858,-1.88124663572959,-2.61660566509885,20.2,1.84859107133753
629,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.905125823600365,-0.546773679922125,3.32431819297602,4.67911388703655,0.0127095876049508,2.44099668840881,1.3224949747549,-0.350179996136356,3.99341864363214,0.609765571620894,-2.45891900099716,-4.52412398198546,18.9,2.29935155072657
630,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.290923672783713,-0.601879942043453,3.1615875446195,4.68027109378514,0.158836358060593,2.46012872595456,1.69436669332513,-0.0404684007918864,3.9520126536443,0.779324876800998,-2.75994557670428,-4.5236842126314,64.7,1.98090123487781
631,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.714914636120152,-0.462377751008169,3.40447347905666,4.54328295747618,0.100915924786117,2.25251285302655,1.41752522100429,-0.304115836744637,3.88362353090645,0.431782416425538,-2.59916690423082,-4.76244173065187,33,2.29935155072657
632,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.550132500514775,-0.648901362690137,3.58236168743271,4.53973486440809,0.247283275685129,2.17992683438947,2.04628786846298,-0.119262254160832,3.98471569082159,0.792992515529662,-2.67158179611502,-4.35762752856696,13.7,1.98090123487781
633,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,0.923106583097492,-0.647856884700138,4.15518964506855,4.06772836929856,0.449558272078469,1.76836578482758,1.62995417718735,-0.332261324967294,3.91362172679184,0.615185639090234,-2.49375512634563,-3.1653980931022,45,1.91933078227029
634,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.389232468814902,-0.617082487583751,3.64548211185566,4.8799141236663,0.0862092225892019,1.8593027862851,1.76070715289937,-0.0940305209171163,3.94449019556565,0.717839793150317,-2.83373140722777,-4.56872833028525,28,1.98090123487781
635,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,1.49174498646772,-0.729111395149763,3.22519543440445,5.06028002837088,0.191572701198574,2.01493098348463,1.34654592294425,-0.309656007331064,3.96461545554732,0.693147180559945,-2.77473933715511,-4.58859432774359,53,1.98090123487781
636,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.238051064121959,-0.53748118655718,3.49505457639473,4.86863016510685,0.18416293571751,2.1314462938775,2.1282842925618,-0.196693045699159,3.96859235691604,0.693147180559945,-2.63954363184102,-4.84036607582648,25.5,2.20438263939539
637,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.595435294967805,-0.526922865179373,3.3858666329756,4.93139121966605,0.258532426644421,1.88087003715165,2.19451975259366,-0.177185250229582,3.9581429410417,0.732367893713227,-2.68185144039574,-4.74897012008941,18,1.98090123487781
639,Eperua,falcata,Eperua_falcata,BF,BF,BFBF,Kaw,0.078391406564472,-0.526922865179373,3.39103778462101,5.21366891751616,0.3411465847715,1.74315729281282,2.10562285292535,-0.11427141113339,3.93710578579561,0.783901543828409,-2.29851550501177,-2.82630668006519,47,1.98090123487781
646,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,-0.0140523635973459,-0.515059149735462,3.74910701452369,4.09033052057039,0.373497066596997,1.59515173380962,2.29391602598169,-0.3032281015298,3.97010321650467,0.482426149244293,-3.05782046586741,-3.86122010626468,13.3,2.20438263939539
647,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,-0.285433575549974,-0.414713872789314,3.21343066083395,4.44237945123006,0.536001589838834,1.65963512548391,1.82946069360686,-0.520871161651205,3.98842833663055,0.524728528934982,-3.25351481217582,-4.03851466380143,10.8,2.02778190519721
648,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,0.240769670557754,-0.450991220894308,4.42612414542886,5.02051255396555,0.478640799992369,1.41776608862066,2.49448295855841,-0.09273752192831,3.97330623384504,0.488580014818671,-2.74354004620699,-3.79217676630723,11.6,2.02778190519721
649,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,-0.163119780560862,-0.473636086377844,3.99271917450311,4.87219593325455,0.425031468421557,1.4364236206817,2.30345009876866,-0.137991024875607,3.97743614397638,0.548121408509688,-2.63853241740578,-3.82397412516455,12.1,2.02778190519721
650,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,0.304105186798074,-0.445888623246055,4.02391892624671,4.33794497403809,0.401670557643429,1.50000840587176,2.01271503798655,-0.534483613429961,3.98024224440529,0.53062825106217,-2.60599198152703,-3.85640335821588,11.5,2.02778190519721
