Code,Genus,Species,Name,Habitat,Type,HabitatType,Forest,Gmin,TLP,LA,SLA,LSWC,MajVLA,MidribWidth,SecundaryWidth,TreeHeight,TreeDawkins,TWI
553,Protium,opacum subsp. rabelianum,Protium_opacum subsp. rabelianum,BF,BF,BFBF,Kaw,1.71067802086126,-0.621383957332687,4.49672340782893,4.75510561123585,0.337932482164927,1.33762986682867,-2.45583330516777,-3.25164723952729,2.63905732961526,3,2.17628641709981
554,Protium,opacum subsp. rabelianum,Protium_opacum subsp. rabelianum,BF,BF,BFBF,Kaw,3.2646104456158,-0.820215859767183,3.78614562812283,4.06440556199571,0.262536973407644,1.62761675543918,-2.44527710483321,-3.36680899850815,2.99573227355399,4,2.17628641709981
555,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,0.970532595156785,-0.609510104209265,4.11673964613148,4.30114336912976,0.436329075737943,1.99707069932561,-2.21051777467681,-3.40706647112243,3.29583686600433,5,2.17628641709981
558,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.7683368471499,-0.479836378929083,3.21975639904893,4.26189384078906,0.494474927922166,2.71518990928569,-3.21631333584935,-4.09402881207642,2.83321334405622,5,1.95611910275691
560,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,0.988738328652982,-0.512669422923148,3.88562613402838,4.03377817505224,0.733658330066413,2.45041822076108,-2.19799998588774,-3.02724543831845,2.77258872223978,4,1.95611910275691
561,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.82046494308718,-0.517443179365543,2.65850325394476,2.94511922821454,0.342618164385071,2.77095689716216,-3.06057763642934,-4.35682215311079,2.94443897916644,5,1.95611910275691
565,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,2.40478706971541,-0.474879224192484,4.25792224730699,4.06326047842843,0.6213665410572,2.36792722677347,-1.81945929350035,-2.95730264245439,2.484906649788,2,1.95611910275691
566,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,1.25466579696844,-0.4896775717918,3.63029485077847,3.98983102699824,0.727783896511112,2.48224625156482,-2.94396405296175,-4.18159473135667,2.77258872223978,4,1.95611910275691
567,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Kaw,0.518156233073902,-0.512669422923148,3.7372309649462,4.20851541409166,0.481729707006996,2.28877569039075,-3.41903755543052,-4.16612459996513,2.94443897916644,5,1.84781888948832
570,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.73330887853413,-0.69281212443491,4.56739340675629,4.55063462294134,0.504531889798798,1.63811355937189,-2.03832694613144,-3.17515180529895,2.63905732961526,4,1.95611910275691
603,Protium,opacum subsp. rabelianum,Protium_opacum subsp. rabelianum,BF,BF,BFBF,Kaw,1.08079950551829,-0.596393960073057,4.67541846259084,5.37861597900429,0.499979133906508,1.42131833507727,-2.10771601989867,-3.29078840097603,2.94443897916644,4,2.17628641709981
605,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,0.981411991936413,-0.623527773554886,3.62145133383646,4.61219625163556,0.904424211332575,2.01668934238563,-2.96352430384566,-4.05367182684044,2.99573227355399,5,2.17628641709981
606,Protium,opacum subsp. rabelianum,Protium_opacum subsp. rabelianum,BF,BF,BFBF,Kaw,2.081510982659,-0.625667003659132,3.7881967809336,4.42175517008189,0.289235415982358,1.45174332260272,-2.23954491568816,-3.46594104383971,2.484906649788,4,2.25977399965273
610,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,1.1313100717717,-0.605157143020082,3.51705235505976,4.60591235228519,0.77373820901487,2.15134646941226,-2.99509947381399,-4.08615677383374,3.55534806148941,5,2.25977399965273
611,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,0.848743610500962,-0.705716603348006,3.54327763438816,4.08181709672167,0.654275960816103,2.21917567910322,-2.780700735834,-3.46823021100162,3.17805383034795,5,2.29241911510073
612,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,1.45989209526719,-0.554834375178392,3.08646593660821,4.67463171376677,0.731086904916253,2.48255006605782,-2.8455875669336,-4.21719446278554,3.29583686600433,5,2.29241911510073
613,Symphonia,globulifera,Symphonia_globulifera,BF,BF,BFBF,Kaw,0.575662789054958,-0.551387744521984,3.53818613156656,4.35146911336648,0.612878917455205,2.42707400635341,-2.99560728136584,-4.18003710017147,3.13549421592915,5,2.29241911510073
614,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,-0.0205570455981178,-0.389325563525015,3.6917124249599,5.02162645264369,0.546623297270873,1.81526010291326,-3.89873108568931,-4.28942338803682,2.19722457733622,4,2.40840883834443
615,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.110573831679882,-0.512669422923148,2.96353077131983,4.47584197302321,0.497580397015968,1.73213985706394,-3.47195478401844,-3.71973750401231,2.484906649788,4,2.40840883834443
617,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.93520454075884,-0.443327527402996,2.64236341420422,4.03346933232133,0.454102144645416,1.92901221387913,-3.42380501932415,-4.4013268921789,2.56494935746154,5,2.40840883834443
618,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.782414635274615,-0.337955065258654,2.24248215741943,5.18562198085425,0.790697388870494,2.149980475879,-3.57095729924619,-4.33308105401079,2.89037175789616,5,2.40840883834443
619,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.368242357697396,-0.333671890738715,4.0574915307637,5.07470818122782,0.539180849521113,1.54561533100386,-2.80505251075107,-4.03303481045492,2.63905732961526,2,2.40840883834443
621,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.974471251186294,-0.452262812456705,3.16218985950101,4.33466399676758,0.39551047061351,2.02163361584969,-3.64217382297939,-4.19073014005967,2.30258509299405,2,2.40840883834443
622,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,0.861352964455181,-0.385257298736813,2.52960078349182,4.47801406276526,0.727294316112527,1.99926552642332,-4.0324527154392,-4.27860038850973,2.484906649788,3,2.40840883834443
623,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,1.11604103845383,-0.254810808812577,2.31138584253967,4.98214025889819,1.00368739108778,2.11234433840329,-3.48416936798627,-4.40203915599627,2.30258509299405,4,2.40840883834443
624,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,BF,BFBF,Kaw,-0.0263450636358821,-0.372952246927757,3.22712702231837,5.05285701111758,0.755121896540694,1.94683591425958,-3.33056954745545,-3.75591239038647,2.484906649788,3,2.40840883834443
626,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.63505953921079,-0.670587104995267,4.03282009744965,4.19769474063989,0.388817874675006,1.88916818949465,-2.04902446708271,-2.831317761808,2.89037175789616,4,2.29935155072657
628,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,1.2825580950986,-0.633118474900202,4.22229457750217,3.84721995071807,0.515939321905264,1.51713993315521,-1.88124663572959,-2.61660566509885,2.89037175789616,4,1.84859107133753
633,Laetia,procera,Laetia_procera,BF,BF,BFBF,Kaw,0.923106583097492,-0.647856884700138,4.15518964506855,4.06772836929856,0.449558272078469,1.76836578482758,-2.49375512634563,-3.1653980931022,3.09104245335832,5,1.91933078227029
645,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,0.119007077322742,-0.531629220513291,3.86382623228743,4.4147796471442,0.342698476036313,1.51666585197802,-3.08151103597972,-4.05637328313274,2.70805020110221,3,2.20438263939539
646,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,-0.0140523635973459,-0.515059149735462,3.74910701452369,4.09033052057039,0.373497066596997,1.59515173380962,-3.05782046586741,-3.86122010626468,2.63905732961526,2,2.20438263939539
647,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,-0.285433575549974,-0.414713872789314,3.21343066083395,4.44237945123006,0.536001589838834,1.65963512548391,-3.25351481217582,-4.03851466380143,1.94591014905531,1,2.02778190519721
648,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,0.240769670557754,-0.450991220894308,4.42612414542886,5.02051255396555,0.478640799992369,1.41776608862066,-2.74354004620699,-3.79217676630723,2.39789527279837,2,2.02778190519721
649,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,-0.163119780560862,-0.473636086377844,3.99271917450311,4.87219593325455,0.425031468421557,1.4364236206817,-2.63853241740578,-3.82397412516455,2.19722457733622,2,2.02778190519721
650,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,0.304105186798074,-0.445888623246055,4.02391892624671,4.33794497403809,0.401670557643429,1.50000840587176,-2.60599198152703,-3.85640335821588,2.07944154167984,2,2.02778190519721
654,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,0.733123190135827,-0.551387744521984,3.81879968819063,4.15637253025588,0.0597090785508003,1.8316382188727,-2.94023264918935,-3.78659460354075,2.39789527279837,4,2.25807371773732
655,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,1.19058901565666,-0.4896775717918,4.11695753206514,4.31431151169306,0.205421350705675,1.29043615104941,-3.56985739969175,-4.4159342553335,2.484906649788,2,1.84859107133753
656,Iryanthera,hostmannii,Iryanthera_hostmannii,BF,BF,BFBF,Kaw,0.283290769780033,-0.533974117989699,4.27294951111622,5.23843048718115,0.318262727393379,1.43029913593702,-2.59322628599436,-3.86023970611262,2.484906649788,2,2.0880827226533
657,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Paracou,0.95424800876633,-0.578633793771185,3.98828325106446,4.30166327547214,0.380863833006689,2.32549705384761,-2.20881074652364,-3.8661358604682,3.2188758248682,5,2.30187200981065
659,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Paracou,1.51118855908791,-0.513865000178415,3.74793407777505,4.43850970881497,0.561793031078289,1.9282394879205,-2.627860516538,-3.85685380208952,2.89037175789616,4,2.30187200981065
662,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Paracou,1.14279297884997,-0.529278811566343,3.42438427455871,4.70618929516367,0.559966038368058,2.28490255706909,-2.37533806050442,-3.18503977533774,3.3322045101752,4,2.16986312127145
664,Laetia,procera,Laetia_procera,BF,BF,BFBF,Paracou,1.65756474426632,-0.628867292640587,3.90801763964957,4.56070658113805,0.469649709581803,1.94062434865094,-2.32353782640879,-3.30584879350453,3.49650756146648,5,2.30187200981065
681,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Paracou,0.773767781221159,-0.600785150687776,3.46024396781931,4.39596968388423,0.556797587763894,2.56351939940482,-2.38988714859025,-3.4882396064003,2.83321334405622,4,2.49967545214914
682,Virola,surinamensis,Virola_surinamensis,BF,BF,BFBF,Paracou,0.929956034853485,-0.581987940304357,3.92789601659225,4.56762223354219,0.668488227133819,2.34074552020434,-3.11331889100169,-3.8945883757049,2.83321334405622,4,2.49967545214914
6,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,1.80420088616741,-0.545616829582043,4.25339618895595,4.2431488725044,0.172574115384057,1.19099758911952,-2.55330326621319,-3.53567196180536,2.70805020110221,2,1.94859135854138
9,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,2.01347130546051,-0.468648023327084,3.41534306180044,4.66710652996273,0.368423836427818,1.52743383252699,-3.05833489908058,-4.57601632009114,2.99573227355399,4,2.09482516956428
10,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,2.15091128435389,-0.628867292640587,3.76284891717175,3.68468489620239,0.116909219749765,1.32844779879537,-2.6759703076388,-4.11633437566702,2.89037175789616,3,1.94859135854138
11,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,1.27140111692869,-0.412071570631593,2.71424725592797,4.65985744997428,0.161223479147676,2.08664912950124,-3.76889716209997,-4.47100386997009,3.09104245335832,2,1.74191194500045
16,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,0.751133520463395,-0.4291230392588,3.61820689893831,3.5134865881679,0.354601470128475,1.76359573509299,-3.20840995860942,-4.33743575134601,2.83321334405622,3,1.94859135854138
19,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,1.55537097716378,-0.426518586750439,3.16018735874207,4.6316039732788,0.214043033483672,2.25926738259744,-3.40746699467575,-4.45223452971738,2.70805020110221,3,1.76273736778687
20,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Paracou,0.379782173644254,-0.512669422923148,3.83696613021683,4.13564174414348,0.148085255294146,1.15953929613394,-2.8689234266903,-4.15744411916542,3.09104245335832,3,1.76273736778687
24,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,1.0057283967121,-0.347878367255179,4.40744874060437,3.72601995299862,0.063029187188624,1.71040949078164,-3.39218808750457,-4.26637921114792,2.89037175789616,3,2.61605701731237
26,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,2.77626397895229,-0.352101250530753,2.61009379163704,4.32823112099448,0.0505405027498057,2.18664099046322,-3.46105353819868,-4.37783543005541,2.77258872223978,3,2.61605701731237
27,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,0.810370330620747,-0.576391429565942,2.07731393270196,3.38812983264594,-0.0537169693943928,1.80819778343345,-2.88355008450844,-4.60026523495223,3.25809653802148,2,2.07338742871488
595,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,-0.353544691153084,-0.435604647837913,4.8820742821627,4.73745459255276,0.346472504465656,1.30190786511395,-2.61181447701889,-3.55408495953865,2.56494935746154,4,1.84781888948832
40,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,0.726445719126428,-0.659286576321768,2.72747993753247,3.9090391470215,0.91354903683472,1.68114033643262,-2.87056912471763,-4.30259974734801,2.63905732961526,3,2.06389486722955
48,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,1.52101351432745,-0.298729573470804,2.90290865940351,4.18700750820873,0.621480873280101,1.86319369152482,-3.52718586511595,-4.27114164705111,2.484906649788,3,2.09482516956428
52,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,0.899094940067916,-0.413393594430286,3.71757215189149,4.86674116417676,0.120549095437191,1.90707888005881,-3.39419694201741,-4.70021410124397,2.70805020110221,4,2.06389486722955
53,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,1.77552134154817,-0.593087866448325,3.39254398396452,3.49635015269011,0.0165038403227927,1.077864875202,-2.85486949384439,-4.46918318583714,2.70805020110221,2,1.94859135854138
57,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,0.74261542430526,-0.525742807280157,4.59996506560015,4.97932392662384,0.172826575514672,1.19556475554412,-2.79876844002317,-3.64285501580266,2.70805020110221,2,1.85651538392143
60,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,0.310511929238089,-0.649944750884033,4.88147260930616,5.25718475926498,0.291134173483519,0.843276499830131,-2.11659665908565,-3.16168839756026,3.04452243772342,2,2.41992239376984
61,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Paracou,0.852148556714472,-0.337955065258654,3.43467455780945,5.31592119353904,0.974658679316821,1.7188240145352,-3.83163418842659,-5.01904606567922,2.77258872223978,3,1.81582769668669
63,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Paracou,0.993747613024266,-0.525742807280157,4.40237984906742,4.96432334401202,0.177456793221628,0.731799462956302,-2.63896733366502,-3.91231454792253,2.77258872223978,3,1.85651538392143
422,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Bafog,2.30801463631038,-0.751971359021111,3.52953805913727,4.32737931081188,-0.254555613196536,1.41401969718131,-2.84828256660898,-4.15013490053956,3.17805383034795,3,1.80899895828096
586,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,-0.347458616487859,-0.50305299499745,4.52429129936436,4.80519638753712,0.500281552917721,1.80187524778014,-2.29854712656486,-3.96310790047972,2.94443897916644,2,1.84781888948832
68,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,-0.268003361329625,-0.600785150687776,4.11779021430177,5.37340725178004,0.91720291661972,1.11444397028965,-2.62299699006875,-4.40946607634746,2.70805020110221,4,2.2698884833599
70,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,1.23187108789243,-0.440759855502503,4.55170500259244,4.06012336219321,0.37126611976479,1.33871862173807,-2.30966006166601,-3.25346726963782,2.484906649788,2,2.36294134939194
72,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,0.38373391352102,-0.52337850563744,4.76004260529874,5.95969143814462,0.406239230347545,1.07749726055059,-2.46467273903731,-3.29043896094274,2.484906649788,2,2.36459155492363
75,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,0.747445111004287,-0.510273971633929,4.35592516857016,4.87865469683898,0.137508126637693,0.719087794560299,-2.78514725148718,-3.68124189466585,2.94443897916644,3,2.3230144552234
81,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,-0.13901363842441,-0.507872768376515,3.87109704138288,4.20726932299509,0.134912523798009,1.829338932421,-3.02096460826815,-5.06852874271397,2.70805020110221,3,2.36459155492363
79,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Paracou,0.964489902393619,-0.300210142435298,2.83522080488193,5.56092594122286,0.954336356760611,1.98395214581727,-3.6191046537464,-4.78869286383922,2.83321334405622,2,2.25681953144898
597,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,-0.148467967068429,-0.482305771628828,3.55181318660283,4.32097785358669,0.206168170888965,1.82420325186347,-2.59534084146634,-4.03532178738366,2.63905732961526,3,1.84781888948832
127,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,-0.134402514798435,-0.730074400282072,5.01517729690034,4.98164581369155,0.438719618577422,1.45692964976773,-3.03322647798157,-4.28514169545429,2.77258872223978,4,2.38902377352436
82,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,0.552638198219902,-0.649944750884033,4.42174865778067,5.34657572067711,0.353189299733692,1.07783458614055,-2.28510542638897,-3.34102001278959,2.63905732961526,2,2.36459155492363
216,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,-0.12623581873168,-0.498209878850702,4.25950335837039,4.5852334984597,0.366680126418263,2.06275128094212,-3.32148548870177,-4.21600385084943,3.2188758248682,3,2.25560457886981
84,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,0.287443068892706,-0.598591965697857,4.98792665287325,5.49592294962908,0.306491920545105,0.975856157646341,-2.32667288852314,-3.25610194853829,2.484906649788,3,2.36459155492363
326,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Bafog,1.89526956491435,-0.901278611753652,3.68447279654465,4.86147915264077,-0.227451975651441,1.21646011926229,-2.79493658590369,-3.83710710973256,3.25809653802148,3,1.74737969845969
88,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Paracou,0.763447183378391,-0.544458639389094,4.03310626835119,5.23641262813396,0.438448331668827,2.04901274610381,-2.73262470079319,-4.24708813249251,2.484906649788,2,2.41992239376984
100,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,-0.0750591089563398,-0.453532789127265,4.32269381809162,4.21680344283419,0.53606876853308,1.61105720067895,-3.32687871741986,-4.30927220671938,3.2188758248682,3,1.72070932765429
91,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,0.863268950829651,-0.571891559953618,4.89948374229844,5.23579599171829,0.293717851787429,0.814124221058938,-2.47450097707412,-3.36137588747548,3.04452243772342,4,2.36459155492363
593,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,-0.107867700465061,-0.427821660900988,4.62207216143873,5.11587680087042,0.493404559410351,1.61166479848181,-2.5435817543986,-4.5776464628247,2.89037175789616,4,1.74889459778829
102,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,1.43516829559002,-0.413393594430286,3.89212215164124,4.68001966874699,0.277405171129883,1.76180477363108,-3.50583592467163,-4.33368075966245,3.09104245335832,2,1.72070932765429
89,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,-0.0679665019558357,-0.463634954721937,4.18119016737049,5.23588126898067,0.596616043229721,2.05261310609251,-3.34342388868883,-4.49743748618521,2.484906649788,3,2.41992239376984
666,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Paracou,2.10938698033294,-0.774320402807155,3.98181578642217,4.56705782906106,-0.211983745646715,1.74092052353833,-3.35350745109923,-3.86465857141482,3.2188758248682,3,1.9280493242113
80,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,-0.000866925671492372,-0.522194255285789,4.16983206023623,3.93034283038593,-0.0378553620239681,1.54895813012792,-2.21249304946751,-4.7436658803937,3.40119738166216,4,2.36459155492363
67,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,0.0183237303454079,-0.440759855502503,3.77518440398063,3.58291251633351,0.102559566957867,1.83930139435372,-3.21798040087994,-4.20891401696524,2.99573227355399,3,2.2698884833599
159,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,0.130974901333604,-0.701763701491935,4.19537471537945,4.67389450439353,0.230058429715573,1.91525180539674,-3.4004726443477,-4.85845083172254,2.99573227355399,3,2.09426406947773
596,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,0.0374892727674197,-0.454801155002539,4.63798633169044,4.44151535179206,0.320714377820198,1.50819161996354,-2.38973990936152,-4.26072411079953,3.13549421592915,4,1.84781888948832
167,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,0.169573983971452,-0.418664281166151,4.59244869317662,4.63734146206736,0.129601496817689,1.76817861340704,-3.39290685326186,-4.45509895868094,3.09104245335832,4,2.36609294254709
301,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Bafog,0.148661450106017,-0.435604647837913,4.51255169593442,4.44265256855475,0.397288039356497,1.55698127214836,-2.61642101512329,-4.31861399710542,2.89037175789616,3,1.91478778358562
129,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Paracou,1.64014604035555,-0.756668778556407,3.5564546711932,4.46452924829601,0.269794297983706,1.55531936762457,-3.53472876285811,-4.0907012073073,3.17805383034795,4,1.78028344247591
135,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,2.23187193730922,-0.5054657854611,2.93036555770599,3.7101605449916,-0.00876237807898624,1.55022704080177,-3.29855053567756,-4.25105661957785,3.36729582998647,4,1.81427348275164
137,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,-0.052927618641865,-0.55712554700051,3.73762457758651,5.70659866624038,0.702061484554055,1.12719002729982,-2.6271040554978,-4.17030810102914,3.09104245335832,3,2.31030368785123
325,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Bafog,2.86817413121054,-0.795279491166342,3.34942614851867,4.05525338223599,-0.120622794157046,1.54078204344114,-2.76477278639981,-3.70169482126683,2.70805020110221,2,1.74737969845969
150,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,0.855074442807168,-0.721373785140496,4.26147768756489,4.52492253565263,0.109244167010435,1.16014253949446,-2.50994757303149,-4.00153751263589,2.484906649788,5,2.25560457886981
155,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Paracou,1.94023468690255,-0.730074400282072,4.56436753445206,4.25761839928305,0.0621902915897079,1.0867006256599,-2.36237048019139,-3.80556294449185,2.94443897916644,3,1.82394672021852
592,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,0.165977704034869,-0.372952246927757,4.31978799850551,4.7624877932239,0.376773644602223,1.66777945395794,-3.19314884498115,-4.31474712348409,2.484906649788,2,1.84781888948832
162,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Paracou,1.82362669562207,-0.656182321054451,3.08694194918452,4.73564057557192,0.201379563429736,1.58399189110263,-3.02825546525955,-4.04160961751193,3.09104245335832,5,1.92260509946114
164,Bocoa,prouacensis,Bocoa_prouacensis,BF,Generalist,BFGeneralist,Paracou,0.747174071016945,-0.720402360626397,3.54439151107503,4.78295576017058,0.144939501938485,1.37723545283154,-2.76577200891286,-3.862003597089,3.17805383034795,3,2.09426406947773
76,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,0.205794783959588,-0.588662669986491,4.92953598211664,5.1083038607113,0.0343199742287868,1.45477510149009,-2.78354181697264,-4.3484626599709,2.89037175789616,3,2.25681953144898
168,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,1.09492585210281,-0.568503319422463,3.36187691168148,4.74298474611406,0.246971989695436,1.28855473259343,-3.74583790206604,-4.40549999085952,2.83321334405622,2,2.36609294254709
171,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,1.20476776925757,-0.614924794262368,3.53454564409344,4.81611969444293,0.279997724192974,1.82741116073741,-3.64780150515281,-4.39964737202407,3.09104245335832,4,1.78992486904447
172,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,0.93038934964561,-0.398754307638944,4.73764414994026,4.77213208039893,0.0761096051494901,0.968672913209077,-2.39863721096644,-3.20103590673987,2.77258872223978,2,1.83515181356714
174,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,1.41284063023673,-0.375699817882777,3.07429337136499,3.98584534889197,0.220203178908416,1.14470198445597,-3.06185427707164,-4.37664116239754,2.56494935746154,5,1.99091390757133
176,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,0.307199629707593,-0.601879942043453,5.12797623204185,5.67615764235161,0.489810496983433,0.930674783600991,-2.37906125170466,-3.21486313648155,2.89037175789616,2,2.25560457886981
177,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Paracou,1.71131465238613,-0.342219972409147,2.62750484397345,4.1384558096929,0.721292884778656,2.05953878937131,-2.91102354562704,-4.09080104789127,2.89037175789616,3,2.05111980333413
