Code,Forest,idTree,specCode,Species,Genus,Plot,Subplot,FieldNbr,gmin.slope,Code_Meas_quality,R2,beta,Leaf_area,Vpsat.kPa_mean,VPD_mean,T.cels_mean,RH.perc_mean,t0,timeMeas_chosen.h,timeMeas_chosen.min,time_start,time_end,nMeas_chosen,nMeas_total,first_chosen_meas,last_chosen_meas,mass_start,mass_end,mass_Loss_Meas_chosen,file,Comment
401,Bafog,26169,Con.gui,guianensis,Conceveiba,5,47,8,3.446250770359,1,0.99,-0.00143016346710614,215.101873,3.30809260085258,0.00893183847515044,25.725,72.65,2021-03-10 16:01:07,1.66666666666667,100,2021-03-10 17:18:00,2021-03-10 18:58:00,4,8,4,7,4.7038,4.5599,0.1439,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_10_03_2021.csv,NA
402,Bafog,25232,Con.gui,guianensis,Conceveiba,5,18,49,2.32759339877963,1,0.99,-4.68528947961253e-4,104.852968,3.31300201616915,0.00888781144795862,25.75,72.825,2021-03-10 16:03:29,1.65,99,2021-03-10 17:19:00,2021-03-10 18:58:00,4,8,4,7,1.8348,1.788,0.0468,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_10_03_2021.csv,NA
403,Bafog,26147,Vir.mic,michelii,Virola,5,46,21,4.6233606089598,1,1,-6.55878504302311e-4,72.7713565,3.30320851025455,0.00902508721536192,25.7,72.325,2021-03-11 15:19:34,1.78333333333333,107,2021-03-11 16:54:00,2021-03-11 18:41:00,4,8,4,7,1.3513,1.2808,0.0705,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
404,Bafog,26148,Tac.mel,melinonii,Tachigali,5,46,28,5.01178241456993,adj.PartofCurve,0.98,-3.01323763955343e-4,31.3113714,3.29834963447477,0.00888966376814264,25.675,72.7,2021-03-11 15:21:25,1.78333333333333,107,2021-03-11 16:54:00,2021-03-11 18:41:00,4,8,4,7,0.4349,0.4025,0.0324,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
405,Bafog,26127,Jac.cop,copaia subsp. copaia,Jacaranda,5,45,44,6.65667082933053,1,1,-2.27977949722711e-4,18.0905762,3.29540907220859,0.00876454975887012,25.66,73.06,2021-03-11 15:22:59,2.31666666666667,139,2021-03-11 16:22:00,2021-03-11 18:41:00,5,8,3,7,0.2069,0.1748,0.0321,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
406,Bafog,25790,Lae.pro,procera,Laetia,5,35,7,1.7155348877997,1,1,-2.27027241365641e-4,68.0690675,3.30325904979133,0.00900067054392713,25.7,72.4,2021-03-11 15:25:17,1.78333333333333,107,2021-03-11 16:55:00,2021-03-11 18:42:00,4,8,4,7,1.5095,1.4851,0.0244,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
407,Bafog,26107,Lae.pro,procera,Laetia,5,45,10,11.6363240201048,1,1,-0.00178201656259392,79.6480161,3.29540907220859,0.00890158240058672,25.66,72.64,2021-03-11 15:27:03,2.31666666666667,139,2021-03-11 16:23:00,2021-03-11 18:42:00,5,8,3,7,2.6816,2.4336,0.248,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
408,Bafog,27157,Tac.mel,melinonii,Tachigali,5,78,12,4.96125447812947,1,1,-1.67059464930444e-4,18.3461276,3.28376227971392,0.00849730919230991,25.6,73.8,2021-03-11 15:29:33,3.22416666666667,193.45,2021-03-11 15:29:33,2021-03-11 18:43:00,7,8,1,7,0.2867,0.2539,0.0328,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
409,Bafog,27154,Pte.off,officinalis,Pterocarpus,5,78,3,3.22964292634943,1,1,-1.79673230830538e-4,28.8901312,3.2954496799791,0.00891508735810205,25.66,72.6,2021-03-11 15:30:49,2.31666666666667,139,2021-03-11 16:24:00,2021-03-11 18:43:00,5,8,3,7,0.3641,0.339,0.0251,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
410,Bafog,27466,Vir.sur,surinamensis,Virola,5,88,22,2.42196030604622,1,1,-7.51196764608782e-4,161.425766,3.2954496799791,0.00889528937045321,25.66,72.66,2021-03-11 15:33:34,2.33333333333333,140,2021-03-11 16:24:00,2021-03-11 18:44:00,5,8,3,7,3.8361,3.7304,0.1057,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
411,Bafog,27164,Pte.off,officinalis,Pterocarpus,5,78,34,3.14154643882425,1,1,-1.32744118832177e-4,23.1626704,3.2865967916902,0.00844557895979959,25.6142857142857,73.9857142857143,2021-03-11 15:38:53,3.10194444444444,186.116666666667,2021-03-11 15:38:53,2021-03-11 18:45:00,7,8,1,7,0.311,0.2866,0.0244,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
412,Bafog,27459,Vir.sur,surinamensis,Virola,5,88,7,4.28236803935637,1,1,-3.84953070969869e-4,48.1340771,3.29355021729237,0.00864604315769356,25.65,73.4166666666667,2021-03-11 15:39:21,2.85,171,2021-03-11 15:54:00,2021-03-11 18:45:00,6,8,2,7,1.5875,1.5212,0.0662999999999998,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
413,Bafog,373740,Tac.mel,melinonii,Tachigali,5,98,43,4.60531925551807,1,1,-1.24425945459099e-4,14.811606,3.2865967916902,0.00844491543570411,25.6142857142857,73.9857142857143,2021-03-11 15:40:48,3.07,184.2,2021-03-11 15:40:48,2021-03-11 18:45:00,7,8,1,7,0.1985,0.1754,0.0231,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
414,Bafog,27776,Iry.hos,hostmannii,Iryanthera,5,98,36,4.84734378646676,1,0.99,-7.4627924895576e-4,78.5445002,3.30336079014639,0.00907461088992605,25.7,72.175,2021-03-11 15:44:17,1.76666666666667,106,2021-03-11 17:00:00,2021-03-11 18:46:00,4,8,4,7,1.7135,1.6339,0.0796000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
415,Bafog,27754,Iry.hos,hostmannii,Iryanthera,5,97,36,2.66950241832171,1,1,-2.93416088596815e-4,56.121856,3.30336079014639,0.00906708795326781,25.7,72.2,2021-03-11 15:45:46,1.76666666666667,106,2021-03-11 17:00:00,2021-03-11 18:46:00,4,8,4,7,1.0757,1.0445,0.0312000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_11_03_2021.csv,NA
416,Bafog,25976,Cas.jav,javitensis,Casearia,5,41,16,15.1794388378497,1,1,-0.00200138413580456,79.5294125,3.09006851269,0.00767526202918508,24.58,74.84,2021-03-12 15:06:18,2.33333333333333,140,2021-03-12 15:58:00,2021-03-12 18:18:00,5,8,3,7,1.6166,1.3358,0.2808,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
417,Bafog,25699,Iry.sag,sagotiana,Iryanthera,5,32,21,2.25152916451767,1,1,-2.66494739013827e-4,71.0598024,3.08453328463258,0.00771140151400071,24.55,74.675,2021-03-12 15:08:35,1.76666666666667,106,2021-03-12 16:32:00,2021-03-12 18:18:00,4,8,4,7,1.459,1.4306,0.0284,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
418,Bafog,25328,Pro.pic,stevensonii,Protium,5,21,8,4.43744545405513,1,1,-4.63180119898858e-4,67.9845818,3.08850081112883,0.00710808645786997,24.5714285714286,76.6857142857143,2021-03-12 15:10:54,3.135,188.1,2021-03-12 15:10:54,2021-03-12 18:19:00,7,8,1,7,1.2061,1.1181,0.0879999999999999,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
419,Bafog,25386,Hym.het,heteromorphus,Hymenopus,5,22,58,4.14028638208493,1,1,-2.01878217676634e-4,30.516126,3.09069962889415,0.00739734593941021,24.5833333333333,75.75,2021-03-12 15:13:02,2.85,171,2021-03-12 15:28:00,2021-03-12 18:19:00,6,8,2,7,0.5734,0.5387,0.0347000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
420,Bafog,25395,Pro.pic,stevensonii,Protium,5,23,11,7.88040580494468,1,1,-7.00125758744425e-4,55.4883971,3.09069962889415,0.00741261669562894,24.5833333333333,75.7,2021-03-12 15:14:32,2.83333333333333,170,2021-03-12 15:29:00,2021-03-12 18:19:00,6,8,2,7,1.0575,0.9378,0.1197,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
421,Bafog,25405,Pro.pic,stevensonii,Protium,5,23,28,15.1852859158884,rapid_weight_loss,1,-5.39033584647018e-4,22.5176213,3.09377797376561,0.00729821392714574,24.6,76.1,2021-03-12 15:16:23,2.13333333333333,128,2021-03-12 15:29:00,2021-03-12 17:37:00,5,8,2,6,0.5698,0.5003,0.0695,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
422,Bafog,26307,Pro.pic,stevensonii,Protium,5,52,21,10.0544431293885,1,1,-5.49270846316841e-4,34.2139437,3.09069962889415,0.00739216477628862,24.5833333333333,75.7666666666667,2021-03-12 15:18:05,2.85,171,2021-03-12 15:30:00,2021-03-12 18:21:00,6,8,2,7,0.7685,0.6744,0.0941,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
423,Bafog,26670,Cas.jav,javitensis,Casearia,5,63,55,6.8835871707769,1,1,-0.0014131659491457,125.036927,3.09006851269,0.00760127255550221,24.58,75.08,2021-03-12 15:20:29,2.35,141,2021-03-12 16:01:00,2021-03-12 18:22:00,5,8,3,7,2.2236,2.0241,0.1995,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
424,Bafog,27038,Cas.jav,javitensis,Casearia,5,74,42,3.32686629143834,1,1,-4.11308401777299e-4,75.5083268,3.09377797376561,0.0075802518710969,24.6,75.18,2021-03-12 15:22:30,2.35,141,2021-03-12 16:01:00,2021-03-12 18:22:00,5,8,3,7,1.0795,1.021,0.0585,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
425,Bafog,26707,Chr.pri,prieurii,Chrysophyllum,5,64,42,2.414027185119,1,1,-1.59746090465782e-4,41.6743043,3.09686597315572,0.00735133090497367,24.6166666666667,75.95,2021-03-12 15:24:31,2.83333333333333,170,2021-03-12 15:32:00,2021-03-12 18:22:00,6,8,2,7,0.9075,0.8799,0.0276,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
426,Bafog,27354,Jac.cop,copaia subsp. copaia,Jacaranda,5,84,69,7.84765024232301,1,1,-2.8917149958575e-4,22.3872511,3.09378280102494,0.00762011150859189,24.6,75.05,2021-03-12 15:26:22,1.76666666666667,106,2021-03-12 16:37:00,2021-03-12 18:23:00,4,8,4,7,0.275,0.244,0.031,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_12_03_2021.csv,NA
427,Bafog,26575,Hym.het,heteromorphus,Hymenopus,5,61,16,2.20220656694715,adj.PartofCurve,0.99,-1.71044041818443e-4,36.4526716,2.66043899922096,0.00986431160760436,22.1,62.425,2021-03-15 15:24:35,1.61666666666667,97,2021-03-15 17:06:00,2021-03-15 18:43:00,4,8,4,7,0.8596,0.8429,0.0167,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
428,Bafog,27215,Con.gui,guianensis,Conceveiba,5,81,10,4.83648555155504,1,1,-5.35015269532995e-4,55.7321768,2.65074053699997,0.00918917505781729,22.04,64.88,2021-03-15 15:30:58,2.28333333333333,137,2021-03-15 16:27:00,2021-03-15 18:44:00,5,8,3,7,1.1035,1.0303,0.0731999999999999,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
429,Bafog,27233,Cas.jav,javitensis,Casearia,5,81,39,14.6851910738442,1,1,-9.3882180608892e-4,31.3316637,2.65233192663898,0.00944640060461499,22.05,63.925,2021-03-15 15:32:18,1.78333333333333,107,2021-03-15 16:27:00,2021-03-15 18:14:00,4,8,3,6,0.7401,0.6396,0.1005,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
430,Bafog,27624,Chr.pri,prieurii,Chrysophyllum,5,93,13,NA,1,1,NA,36.4359579,2.64422485405701,0.00851786449147064,22,67.35,2021-03-15 15:34:52,1.55222222222222,93.1333333333333,2021-03-15 15:34:52,2021-03-15 17:08:00,4,8,1,4,1.1828,0.9836,0.1992,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,pas confiance en courbe: indv a eliminer + outlier completement compar<e9>e au autres mesures de la meme esp<e8>ce + autres mesures jetee des autres traits
431,Bafog,27632,Gus.hex,hexapetala,Gustavia,5,93,21,1.33706855966337,3,1,-2.14236902050123e-4,75.5047885,2.67121252881408,0.00982454296711206,22.1666666666667,62.7333333333333,2021-03-15 15:35:35,1.06666666666667,64,2021-03-15 17:42:00,2021-03-15 18:46:00,3,8,5,7,1.8134,1.7997,0.0136999999999998,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
432,Bafog,26771,Con.gui,guianensis,Conceveiba,5,66,15,3.80709568033397,1,1,-8.79407400315923e-4,107.53443,2.66043899922096,0.00994477669458452,22.1,62.125,2021-03-15 15:37:00,1.61666666666667,97,2021-03-15 17:09:00,2021-03-15 18:46:00,4,8,4,7,2.5817,2.4966,0.0851000000000002,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
433,Bafog,26174,Lae.pro,procera,Laetia,5,47,16,7.70498340533958,1,1,-5.30478169062054e-4,33.66397,2.6604260595255,0.00946840281756662,22.1,63.94,2021-03-15 15:39:24,2.28333333333333,137,2021-03-15 16:29:00,2021-03-15 18:46:00,5,8,3,7,0.9751,0.9029,0.0721999999999999,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
434,Bafog,25856,Tac.mel,melinonii,Tachigali,5,37,1,3.59621782049917,1,1,-1.35275390003183e-4,18.2468738,2.65637466369455,0.00954400342218398,22.075,63.6,2021-03-15 15:41:58,1.76666666666667,106,2021-03-15 16:31:00,2021-03-15 18:17:00,4,8,3,6,0.3137,0.2995,0.0142,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
435,Bafog,26217,Vir.sur,surinamensis,Virola,5,49,2,12.2874680501504,1,1,-6.79545219460057e-4,27.0256314,2.6604260595255,0.00947384684671876,22.1,63.92,2021-03-15 15:42:19,2.26666666666667,136,2021-03-15 16:31:00,2021-03-15 18:47:00,5,8,3,7,1.0414,0.9491,0.0923,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
436,Bafog,25880,Vir.sur,surinamensis,Virola,5,38,2,28.4700606293911,1,1,-0.00160907731139572,27.9009044,2.65772227502481,0.00937813514606041,22.0833333333333,64.25,2021-03-15 15:44:05,2.88333333333333,173,2021-03-15 15:55:00,2021-03-15 18:48:00,6,8,2,7,1.1928,0.92,0.2728,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
437,Bafog,25888,Vir.sur,surinamensis,Virola,5,38,10,3.29447797598304,1,1,-3.06672563915773e-4,45.2125406,2.6604260595255,0.00953181605218155,22.1,63.7,2021-03-15 15:47:33,2.26666666666667,136,2021-03-15 16:32:00,2021-03-15 18:48:00,5,8,3,7,1.3114,1.2698,0.0415999999999999,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_15_03_2021.csv,NA
438,Bafog,26559,Tac.mel,melinonii,Tachigali,5,60,28,2.54582791165906,1,1,-1.54977753847026e-4,27.2240459,2.66367768331933,0.0103522296842385,22.12,60.62,2021-03-16 15:01:25,2.56666666666667,154,2021-03-16 16:02:00,2021-03-16 18:36:00,5,8,3,7,0.3108,0.2869,0.0239,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
439,Bafog,26915,Tac.mel,melinonii,Tachigali,5,70,52,3.03540419521809,1,1,-1.39933152496762e-4,19.9329843,2.6577511378397,0.0107072517115988,22.0833333333333,59.1666666666667,2021-03-16 15:03:51,3.01666666666667,181,2021-03-16 15:35:00,2021-03-16 18:36:00,6,8,2,7,0.303,0.2776,0.0254,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
440,Bafog,373713,Con.gui,guianensis,Conceveiba,5,90,42,1.6929480359203,1,1,-4.46083235262656e-4,113.555033,2.6577511378397,0.0107426675256857,22.0833333333333,59.0333333333333,2021-03-16 15:07:44,3.01666666666667,181,2021-03-16 15:35:00,2021-03-16 18:36:00,6,8,2,7,1.7427,1.661,0.0816999999999999,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
441,Bafog,26866,Lae.pro,procera,Laetia,5,69,29,5.00067122986543,1,1,-7.87990555284156e-4,69.9504347,2.66854626601881,0.0104291410358339,22.15,60.4,2021-03-16 15:10:25,1.75,105,2021-03-16 16:52:00,2021-03-16 18:37:00,4,8,4,7,2.668,2.5855,0.0825,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
442,Bafog,27788,Pro.ste,stevensonii,Protium,5,99,14,2.59797807440264,1,1,-2.49604470253097e-4,41.2632693,2.6604606948573,0.0107795217232276,22.1,58.9333333333333,2021-03-16 15:13:04,3.01666666666667,181,2021-03-16 15:36:00,2021-03-16 18:37:00,6,8,2,7,0.7764,0.7307,0.0457,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
443,Bafog,27799,Iry.hos,hostmannii,Iryanthera,5,99,27,1.40274280400168,1,1,-2.48721888944714e-4,75.7961387,2.65777987117734,0.0108301662876859,22.0833333333333,58.7,2021-03-16 15:17:06,3.03333333333333,182,2021-03-16 15:36:00,2021-03-16 18:38:00,6,8,2,7,2.0295,1.9837,0.0458000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
444,Bafog,25275,Con.gui,guianensis,Conceveiba,5,19,50,1.5927744678442,1,1,-5.05031656114629e-4,138.878984,2.67261060154521,0.0105699767986298,22.175,59.925,2021-03-16 15:19:49,1.73333333333333,104,2021-03-16 16:54:00,2021-03-16 18:38:00,4,8,4,7,2.2884,2.236,0.0524,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
445,Bafog,25207,Pro.ste,stevensonii,Protium,5,18,10,7.58400988836944,1,1,-8.29766417209317e-4,47.6472535,2.66371216332449,0.0106307851275834,22.12,59.56,2021-03-16 15:21:20,2.38333333333333,143,2021-03-16 16:16:00,2021-03-16 18:39:00,5,8,3,7,0.9888,0.8704,0.1184,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
446,Bafog,25442,Chr.pri,prieurii,Chrysophyllum,5,24,25,5.46108389479919,1,0.99,-0.00113958537326536,90.6928731,2.66371216332449,0.0106522440179741,22.12,59.48,2021-03-16 15:23:40,2.31666666666667,139,2021-03-16 16:20:00,2021-03-16 18:39:00,5,8,3,7,1.9228,1.7631,0.1597,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
447,Bafog,24752,Jac.cop,copaia subsp. copaia,Jacaranda,5,4,8,6.5056178767717,3,1,-2.26850048685493e-4,14.8482516,2.66040309870478,0.0108722957428377,22.1,58.6,2021-03-16 15:25:22,1.23333333333333,74,2021-03-16 17:26:00,2021-03-16 18:40:00,3,8,5,7,0.2453,0.2285,0.0168,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
448,Bafog,24733,Hym.het,heteromorphus,Hymenopus,5,3,39,2.79263019673815,1,1,-4.74008543182528e-4,73.1319707,2.65508458412307,0.010745130927686,22.0666666666667,58.9833333333333,2021-03-16 15:27:19,3.01666666666667,181,2021-03-16 15:39:00,2021-03-16 18:40:00,6,8,2,7,1.3604,1.2738,0.0866,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
449,Bafog,25360,Jac.cop,copaia subsp. copaia,Jacaranda,5,22,10,4.7591522251749,3,0.99,-1.94162004378499e-4,17.5403228,2.66040309870478,0.0107682050703821,22.1,59,2021-03-16 15:30:15,1.23333333333333,74,2021-03-16 17:27:00,2021-03-16 18:41:00,3,8,5,7,0.2938,0.2794,0.0144,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
450,Bafog,26697,Jac.cop,copaia subsp. copaia,Jacaranda,5,64,14,10.6955693628956,1,1,-3.6922630641084e-4,15.1458341,2.6644819304924,0.0105521700333016,22.125,59.875,2021-03-16 15:32:36,1.73333333333333,104,2021-03-16 16:57:00,2021-03-16 18:41:00,4,8,4,7,0.4218,0.3834,0.0384,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_16_03_2021.csv,NA
