Code,Plot,Subplot,idTree,FieldNbr,Forest,TreeHeight,TreeDawkins,BranchHeight,BranchDawkins,CrownPosition,CommentField,CommentLab,Genus,Species,spName,Habitat,pref Habitat,FW,SW,DW,Comment_Lab,LSWC,FvFm,LA,gmin,Ptlp,Leaf area,Midrib VLA,2VLA,3VLA,MajVLA,SubPlot,Family,PrefHabitat,Posmo,mean_Pmidday,Position_Crown,CodeFTH,Measure,SLA,LT,CC,LDMC,RWC,Xutm,Yutm,DBH,TWI
26,15,,149683,984,Paracou,16,3,14,3,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,,0.363,0.368,0.179,,1.052,0.807,12.265,17.868,-1.422,13.60032639,0.467680921,2.20199856,6.235570343,8.905249824,4,Chrysobalanaceae,Generalist,-0.948,,Sup,,,,,,,,,,,
27,15,,149727,1029,Paracou,26,2,24,3,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,0.522,0.525,0.27,,0.948,0.814,7.248,2.511,-1.78,7.982997222,0.570594369,3.229405278,2.299445832,6.099445479,4,Fabaceae,Generalist,-1.395,,Sup,,,,,,,,,,,
28,15,,149733,1035,Paracou,20,4,16,3,,,,Eperua,falcata,Eperua_falcata,BF,,0.63,0.658,0.313,,1.102,0.807,16.897,2.136,-1.885,18.54248611,0.391677984,1.864562054,5.624530884,7.880770921,4,Fabaceae,BF,-1.528,,Mid,,,,,,,,,,,
29,15,,145356,45,Paracou,17,2,15,3,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,1.283,1.328,0.581,,1.283,0.8,70.589,2.051,-1.989,78.06562083,0.217285932,1.105850618,2.844089026,4.167225577,1,Metteniusaceae,TF,-1.658,21.343,Mid,,,,,,,,,,,
30,15,,145769,460,Paracou,16,3,16,3,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,1.202,1.259,0.484,,1.604,0.787,93.252,2.569,-1.951,102.5973792,0.16756111,0.924405834,3.929561774,5.021528718,1,Metteniusaceae,TF,-1.61,23.753,Mid,,,,,,,,,,,
31,15,,145376,65,Paracou,16,3,14,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,1.08,1.085,0.38,,1.854,0.818,80.371,5.069,-1.678,87.99163333,0.192899626,1.085873901,2.797206425,4.075979952,1,Lecythidaceae,Generalist,-1.268,10.273,Mid,,,,,,,,,,,
32,15,,148668,2684,Paracou,26,3,24,3,,,,Tachigali,melinonii,Tachigali_melinonii,TF,,0.357,0.368,0.173,,1.13,0.731,19.1,1.895,-1.608,21.28220556,0.443631711,1.626653764,3.810252603,5.880538078,3,Fabaceae,Generalist,-1.18,,Mid,,,,,,,,,,,
33,15,,148907,204,Paracou,20,3,20,3,,,,Gustavia,hexapetala,Gustavia_hexapetala,TF,,1.186,1.237,0.38,,2.253,0.769,42.526,2.374,-1.915,46.37481528,0.288801331,1.223083404,3.616187558,5.128072293,4,Lecythidaceae,TF,-1.565,,Sup,,,,,,,,,,,
34,6,,102705,2358,Paracou,23,4,20,4,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,2.16,2.205,1.063,,1.075,0.804,100.798,5.761,-2.051,111.0627111,0.169165744,1.128698372,1.77826473,3.076128846,2,Burseraceae,BF,-1.735,9.07,Sup,,,,,,,,,,,
35,15,,149111,408,Paracou,18,3,15,3,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,1.668,1.675,0.762,,1.198,0.83,40.594,2.559,-1.933,44.670475,0.266242894,1.473115723,2.682486615,4.421845232,4,Burseraceae,BF,-1.588,,Mid,,,,,,,,,,,
36,15,,149208,506,Paracou,17,4,16,3,,,,Carapa,surinamensis,Carapa_surinamensis,BF,,5.423,5.513,2.464,,1.237,0.806,194.482,2.346,-1.752,192.6145207,0.146930862,0.69149557,1.07840667,1.916833103,4,Meliaceae,BF,-1.36,,Sup,,,,,,,,,,,
37,15,,227102,2809,Paracou,16,3,15,4,,,,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,,0.602,0.604,0.188,,2.206,0.789,29.789,1.749,-1.566,33.2584125,0.281982164,1.342221577,2.552224568,4.17642831,4,Fabaceae,BF,-1.128,,Mid,,,,,,,,,,,
38,15,,148949,246,Paracou,17,4,14,4,,,,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,,1.57,1.584,0.608,,1.606,0.791,75.667,3.022,-1.838,83.63954861,0.170547219,0.870482339,2.53019825,3.571227808,4,Fabaceae,BF,-1.468,2.97,Mid,,,,,,,,,,,
39,15,,148940,237,Paracou,18,4,15,3,,,,Pterocarpus,officinalis,Pterocarpus_officinalis,BF,,1.477,1.548,0.441,,2.513,0.778,26.852,2.297,-2.001,29.61182917,0.265364772,1.384169915,2.91897296,4.568507647,4,Fabaceae,BF,-1.673,8.6,Sup,,,,,,,,,,,
40,15,,149391,690,Paracou,14,3,12,3,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,1.072,1.067,0.307,,2.479,0.819,14.063,2.338,-1.933,15.29429583,0.508829663,1.81999025,3.042857857,5.37167777,4,Fabaceae,Generalist,-1.588,,Sup,,,,,,,,,,,
41,6,,181305,2924,Paracou,18,2,15,3,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,2.385,2.411,1.163,,1.073,0.815,95.184,3.831,-2.003,105.0459083,0.199435544,1.247886425,1.811660417,3.258982387,2,Burseraceae,BF,-1.675,8.025,Mid,,,,,,,,,,,
42,6,,102701,2354,Paracou,25,2,22,3,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,2.703,2.774,1.271,,1.182,0.837,98.325,3.092,-2.193,108.0903222,0.189103003,1.080299801,1.862597995,3.132000799,2,Burseraceae,BF,-1.913,9.277,Mid,,,,,,,,,,,
43,6,,178746,2901,Paracou,19,4,19,4,,,,Carapa,surinamensis,Carapa_surinamensis,BF,,11.763,11.982,5.663,,1.116,0.814,145.987,1.72,-1.634,159.3987569,0.142844112,0.629806868,0.990105521,1.762756501,2,Meliaceae,BF,-1.213,9.897,Sup,,,,,,,,,,,
44,6,,205764,2961,Paracou,15,4,14,4,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,2.592,2.63,1.158,,1.271,0.804,57.859,7.998,-2.109,63.67922639,0.276557806,1.456040938,4.097344828,5.829943571,2,Burseraceae,BF,-1.808,9.55,Mid,,,,,,,,,,,
45,15,,145931,623,Paracou,12,4,11,4,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,2.401,2.441,1.027,,1.377,0.781,35.891,2.311,-1.794,39.31113611,0.259096823,0.962375475,2.118800457,3.340272755,1,Euphorbiaceae,Generalist,-1.413,16.14,Sup,,,,,,,,,,,
46,15,,145945,637,Paracou,25,4,18,3,,,,Symphonia,globulifera,Symphonia_globulifera,BF,,1.871,1.893,0.526,,2.6,0.807,37.085,1.971,-1.746,40.85487639,0.315004263,2.273956136,2.514744429,5.103704828,1,Clusiaceae,BF,-1.353,13.35,Mid,,,,,,,,,,,
47,15,,145883,575,Paracou,32,4,25,3,,,,Symphonia,globulifera,Symphonia_globulifera,BF,,0.724,0.725,0.229,,2.164,0.785,21.743,1.839,-1.738,23.90310833,0.386544522,3.788143279,1.878941876,6.053629677,1,Clusiaceae,BF,-1.343,9.91,Mid,,,,,,,,,,,
48,15,,145949,641,Paracou,12,3,12,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,,0.774,0.792,0.277,,1.862,0.808,16.609,4.852,-1.348,18.22708472,0.477211364,1.709754282,4.257318914,6.44428456,1,Bignoniaceae,Generalist,-0.855,13.81,Sup,,,,,,,,,,,
49,15,,145666,357,Paracou,16,3,14,3,,,,Carapa,surinamensis,Carapa_surinamensis,BF,,6.043,6.261,2.757,,1.271,0.764,180.296,2.814,-1.776,178.1236222,0.142833042,0.605801957,0.85282141,1.601456409,1,Meliaceae,BF,-1.39,5.503,Sup,,,,,,,,,,,
50,15,,147391,1136,Paracou,12,3,10,3,,,,Gustavia,hexapetala,Gustavia_hexapetala,TF,,0.831,0.855,0.327,,1.613,0.646,51.596,1.029,-2.131,56.74726111,0.270928929,1.149195266,4.074534453,5.494658648,2,Lecythidaceae,TF,-1.835,34.727,Sup,,,,,,,,,,,
51,15,,147235,980,Paracou,15,3,14,4,,,,Dicorynia,guianensis,Dicorynia_guianensis,TF,,1.286,1.322,0.516,,1.564,0.749,51.602,7.764,-1.604,56.22491111,0.249566677,1.198515154,3.015691404,4.463773235,2,Fabaceae,TF,-1.175,,Sup,,,,,,,,,,,
52,15,,226846,2803,Paracou,15,4,12,3,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,,0.659,0.674,0.317,,1.128,0.813,37.423,2.77,-1.512,41.16433194,0.259843533,1.448850755,5.02469639,6.733390678,4,Chrysobalanaceae,Generalist,-1.06,,Mid,,,,,,,,,,,
53,15,,149005,302,Paracou,15,2,14,3,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,1.791,1.818,0.901,,1.017,0.753,26.762,6.547,-1.81,29.74151806,0.273511892,1.387298814,1.277588037,2.938398744,4,Fabaceae,Generalist,-1.433,,Sup,,,,,,,,,,,
54,6,,249664,2962,Paracou,14,3,12,3,,,,Protium,opacum subsp. rabelianum,Protium_opacum,BF,,0.786,0.787,0.349,,1.253,0.829,77.768,4.045,-2.035,85.18173333,0.204554234,1.337248713,3.456979748,4.998782696,1,Burseraceae,BF,-1.715,,Sup,,,,,,,,,,,
55,6,,101083,480,Paracou,30,5,28,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.441,0.4445,0.1508,,1.947612732,0.822,18.25427549,10.8886066,,19.99065833,0.383943828,1.584209441,4.924832881,6.89298615,1,Bignoniaceae,Generalist,,,Mid,,,,,,,,,,,
56,6,,100766,149,Paracou,24,3,17,3,,,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,TF,,2.367,2.412,1.139,,1.117,0.804,133.868,2.229,-2.043,147.7016792,0.138708988,0.684166391,4.367297769,5.190173147,1,Sapotaceae,Generalist,-1.725,12.83,Mid,,,,,,,,,,,
57,6,,100765,148,Paracou,15,2,14,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,TF,,1.486,1.498,0.684,,1.189,0.82,91.057,2.443,-1.692,99.48084028,0.158223386,0.601873459,2.545327518,3.305424363,1,Euphorbiaceae,Generalist,-1.285,,Sup,,,,,,,,,,,
58,,,,,Paracou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,Paracou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,6,,205758,2955,Paracou,21,2,18,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,1.573,1.606,0.687,,1.338,0.778,120.531,1.634,-1.915,131.8246472,0.138633933,0.514938015,1.670397421,2.323969369,2,Euphorbiaceae,Generalist,-1.565,11.793,Mid,,,,,,,,,,,
61,6,,102799,2866,Paracou,16,3,16,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.532,0.556,0.152,,2.65,0.777,28.136,2.664,-1.402,31.02131528,0.324545275,1.415417382,3.8380024,5.577965056,2,Bignoniaceae,Generalist,-0.923,,Sup,,,,,,,,,,,
62,6,,102878,75,Paracou,32,4,30,4,,,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,TF,,1.83,1.904,0.949,,1.007,0.834,81.332,3.756,-2.359,88.808325,0.186187695,1.036178233,5.640520247,6.862886175,3,Sapotaceae,Generalist,-2.12,14.213,Sup,,,,,,,,,,,
63,6,,103035,236,Paracou,16,3,14,3,,,,Bocoa,prouacensis,Bocoa_prouacensis,TF,,1.251,1.22,0.57,,1.141,0.823,74.254,3.074,-1.692,81.64494028,0.206363093,0.812842732,1.059612334,2.078818159,3,Fabaceae,Generalist,-1.285,11.657,Mid,,,,,,,,,,,
64,6,,205745,2924,Paracou,12,4,10,3,,,,Symphonia,globulifera,Symphonia_globulifera,BF,,1.778,1.797,0.549,,2.275,0.811,80.433,2.801,-1.494,88.61945556,0.216572197,2.019380744,0.688402905,2.924355845,1,Clusiaceae,BF,-1.038,8.633,Mid,,,,,,,,,,,
65,6,,179841,2874,Paracou,24,4,18,3,,,,Tachigali,melinonii,Tachigali_melinonii,BF,,0.412,0.417,0.196,,1.127,0.835,26.457,2.695,-1.776,29.55779028,0.327266049,1.335183459,3.537247772,5.19969728,1,Fabaceae,Generalist,-1.39,,Inf,,,,,,,,,,,
66,6,,101665,2359,Paracou,18,2,15,3,,,,Protium,stevensonii,Protium_stevensonii,BF,,0.618,0.644,0.331,,0.947,0.807,26.171,19.083,-2.157,28.74576528,0.451756251,1.695144261,1.139637129,3.286537641,1,Burseraceae,Generalist,-1.868,,Inf,,,,,,,,,,,
67,6,,101138,538,Paracou,20,3,16,4,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,2.509,2.555,1.212,,1.108,0.819,39.651,1.25,-1.554,43.60554861,0.265666267,1.436958809,4.589516348,6.292141423,1,Lecythidaceae,Generalist,-1.113,13.837,Mid,,,,,,,,,,,
68,6,,101016,405,Paracou,15,4,13,4,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,0.991,0.998,0.285,,2.502,0.661,55.733,0.859,-1.824,61.42335972,0.240342965,1.224630667,1.582899329,3.047872961,1,Fabaceae,Generalist,-1.45,12.703,Sup,,,,,,,,,,,
69,6,,101485,890,Paracou,35,5,24,3,,,,Tachigali,melinonii,Tachigali_melinonii,BF,,0.137,0.139,0.065,,1.148,0.824,13.453,2.621,-2.109,14.84311389,0.568803301,1.940763239,2.998025835,5.507592375,1,Fabaceae,Generalist,-1.808,,Inf,,,,,,,,,,,
70,6,,103472,697,Paracou,12,2,11,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,3.913,4.005,1.635,,1.45,0.824,86.717,3.715,-1.554,94.79389444,0.164112484,0.593329525,3.056710837,3.814152846,3,Euphorbiaceae,Generalist,-1.113,3.25,Mid,,,,,,,,,,,
71,6,,103306,521,Paracou,32,4,28,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.6126,0.6265,0.2234,,1.80438675,0.799,15.5867405,3.624839998,,17.14698333,0.424135451,1.480993373,4.065846443,5.970975267,3,Bignoniaceae,Generalist,,12.06666667,Mid,,,,,,,,,,,
72,6,,104032,105,Paracou,12,2,10,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,0.789,0.754,0.301,,1.501,0.819,106.653,1.632,-1.688,116.7509,0.146079027,0.580538952,2.210701136,2.937319115,4,Euphorbiaceae,Generalist,-1.28,,Mid,,,,,,,,,,,
73,6,,104806,2803,Paracou,14,2,12,3,,,,Carapa,surinamensis,Carapa_surinamensis,BF,,2.004,1.955,0.816,,1.396,0.824,84.13,3.171,-1.734,91.46840556,0.182658294,0.796328994,1.756210413,2.735197702,4,Meliaceae,BF,-1.338,,Mid,,,,,,,,,,,
74,6,,102971,171,Paracou,22,3,20,3,,,,Licania,membranacea,Licania_membranacea,TF,,1.18,1.239,0.481,,1.578,0.793,95.351,3.702,-1.939,108.6667361,0.181806864,0.707489312,3.094582708,3.983878885,3,Chrysobalanaceae,TF,-1.595,,Mid,,,,,,,,,,,
75,6,,103117,324,Paracou,19,3,17,3,,,,Bocoa,prouacensis,Bocoa_prouacensis,BF,,1.264,1.273,0.593,,1.147,0.818,70.731,2.339,-1.666,77.93889861,0.172988807,0.935209114,0.944361645,2.052559566,3,Fabaceae,Generalist,-1.253,19.798,Mid,,,,,,,,,,,
76,6,,103259,473,Paracou,18,3,18,4,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,1.658,1.702,0.836,,1.035,0.818,124.204,1.357,-1.802,138.3153167,0.16028206,0.979902062,3.143336146,4.283520267,3,Lecythidaceae,Generalist,-1.423,15.038,Sup,,,,,,,,,,,
77,6,,103275,489,Paracou,32,5,24,3,,,,Laetia,procera,Laetia_procera,BF,,2.401,2.431,0.942,,1.58,0.83,57.994,1.594,-1.881,63.62880417,0.211595752,1.291209275,5.467983425,6.970788453,3,Salicaceae,BF,-1.523,7.413,Inf,,,,,,,,,,,
78,6,,103288,502,Paracou,26,4,21,3,,,,Carapa,surinamensis,Carapa_surinamensis,BF,,3.153,3.204,1.37,,1.339,0.827,188.912,1.959,-1.744,187.3585635,0.145926839,0.660514187,0.689533398,1.495974424,3,Meliaceae,BF,-1.35,14.433,Inf,,,,,,,,,,,
79,6,,103499,726,Paracou,17,2,14,3,,,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,,0.235,0.236,0.066,,2.597,0.829,15.472,3.193,-1.35,17.03416111,0.410317053,1.80199693,5.059110492,7.271424474,3,Bignoniaceae,Generalist,-0.858,10,Inf,,,,,,,,,,,
80,6,,104037,110,Paracou,30,4,26,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,2.464,2.494,1.271,,0.963,0.798,58.824,1.374,-1.686,64.70458472,0.242709828,1.278446204,3.185407646,4.706563677,4,Lecythidaceae,Generalist,-1.278,,Inf,,,,,,,,,,,
81,6,,104123,196,Paracou,15,3,15,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,1.548,1.532,0.714,,1.144,0.823,43.88,1.247,-1.662,47.99500972,0.304938256,1.698575076,4.226253502,6.229766835,4,Lecythidaceae,Generalist,-1.248,,Sup,,,,,,,,,,,
82,6,,104116,189,Paracou,14,2,14,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,0.987,0.961,0.397,,1.424,0.834,76.341,2.071,-1.915,83.24171944,0.202156371,0.693807037,2.042346726,2.938310135,4,Euphorbiaceae,Generalist,-1.565,,Sup,,,,,,,,,,,
83,6,,104783,2351,Paracou,14,2,10,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,BF,,1.393,1.385,0.509,,1.721,0.769,41.315,2.982,-1.454,45.9689625,0.304145189,1.379469725,5.801830543,7.485445457,4,Lecythidaceae,Generalist,-0.988,,Sup,,,,,,,,,,,
84,6,,236720,2969,Paracou,12,3,12,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,1.423,1.419,0.602,,1.359,0.819,133.903,1.448,-1.82,146.6320889,0.135349976,0.455780076,2.062308339,2.653438391,4,Euphorbiaceae,Generalist,-1.445,,Sup,,,,,,,,,,,
85,6,,104225,298,Paracou,30,4,15,3,,,,Eperua,falcata,Eperua_falcata,BF,,0.839,0.842,0.36,,1.341,0.761,58.866,1.365,-1.696,64.45960556,0.229096548,1.628124035,3.683970977,5.541191559,4,Fabaceae,BF,-1.29,,Inf,,,,,,,,,,,
86,6,,104374,450,Paracou,18,2,16,2,,,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,TF,,,,0.283,,,0.734,176.596,6.294,-1.907,192.6860319,0.123840522,0.617156415,2.467864537,3.208861474,4,Sapotaceae,Generalist,-1.555,,Mid,,,,,,,,,,,
87,6,,104726,2050,Paracou,20,3,16,3,,,,Protium,stevensonii,Protium_stevensonii,TF,,0.633,0.633,,,,0.822,34.981,14.727,-2.079,38.73896944,0.245911161,1.241990959,4.151390511,5.639292631,4,Burseraceae,Generalist,-1.77,,Inf,,,,,,,,,,,
88,6,,203357,2930,Paracou,12,2,11,3,,,,Virola,michelii,Virola_michelii,TF,,0.76,0.766,0.3,,1.55,0.815,51.2,2.613,-1.724,56.43594444,0.342616665,1.67134795,5.746271819,7.760236434,4,Myristicaceae,Generalist,-1.325,,Mid,,,,,,,,,,,
89,6,,178762,2895,Paracou,12,3,10,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,0.971,0.981,0.348,,1.816,0.814,59.673,1.097,-1.59,65.44369583,0.248269286,1.223128198,6.316828322,7.788225806,4,Lecythidaceae,Generalist,-1.158,,Mid,,,,,,,,,,,
90,6,,104801,2653,Paracou,,2,,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,BF,,1.602,1.649,0.64,,1.576,0.831,82.544,1.657,-1.622,90.42043611,0.175002054,0.543700347,2.475299496,3.194001897,4,Euphorbiaceae,Generalist,-1.198,,,,,,,,,,,,,
91,6,,104363,439,Paracou,21,4,18,3,,,,Conceveiba,guianensis,Conceveiba_guianensis,TF,,1.694,1.673,0.714,,1.341,0.8,122.129,2.635,-1.772,134.2204694,0.125420281,0.50777249,1.624005595,2.257198366,4,Euphorbiaceae,Generalist,-1.385,,Mid,,,,,,,,,,,
92,6,,104378,454,Paracou,22,2,22,3,,,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,TF,,3.456,3.512,1.664,,1.111,0.797,92.865,0.733,-2.443,101.7365194,0.161250799,0.831413909,4.80576492,5.798429628,4,Sapotaceae,Generalist,-2.225,,Sup,,,,,,,,,,,
93,6,,104500,594,Paracou,29,2,29,3,,,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,TF,,2.064,2.063,0.955,,1.159,0.802,148.75,1.523,-2.315,162.7608472,0.12906692,0.716998153,4.442866502,5.288931574,4,Sapotaceae,Generalist,-2.065,,Sup,,,,,,,,,,,
94,6,,104355,431,Paracou,21,2,19,2,,,,Licania,membranacea,Licania_membranacea,TF,,1.264,1.336,0.545,,1.45,0.817,57.689,2.747,-1.903,63.59340833,0.232575213,1.280719927,3.344658025,4.857953164,4,Chrysobalanaceae,TF,-1.55,,Mid,,,,,,,,,,,
95,6,,104215,288,Paracou,38,5,31,5,,,,Tachigali,melinonii,Tachigali_melinonii,BF,,0.514,0.517,0.242,,1.138,0.809,13.717,3.074,-1.794,15.14984861,0.491428676,1.889785552,3.134207187,5.515421415,4,Fabaceae,Generalist,-1.413,,Mid,,,,,,,,,,,
96,6,,104562,658,Paracou,26,3,20,3,,,,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,,0.824,0.837,0.324,,1.583,0.682,26.082,3.257,-1.59,28.53920972,0.347600639,1.872738032,5.99771932,8.218057992,4,Myristicaceae,TF,-1.158,,Sup,,,,,,,,,,,
97,6,,104319,395,Paracou,32,5,26,5,,,,Laetia,procera,Laetia_procera,BF,,2.206,2.258,0.888,,1.543,0.807,54.311,2.296,-1.979,59.68802361,0.183899436,1.314042961,4.935295035,6.433237432,4,Salicaceae,BF,-1.645,,Sup,,,,,,,,,,,
98,14,,145049,807,Paracou,16,2,14,3,,,,Iryanthera,sagotiana,Iryanthera_sagotiana,TF,,0.922,0.925,0.367,,1.523,0.824,34.052,0.767,-1.6,37.47243056,0.31244608,1.737681209,6.774644008,8.824771297,4,Myristicaceae,TF,-1.17,,Inf,,,,,,,,,,,
99,14,,145228,991,Paracou,16,3,12,4,,,,Vouacapoua,americana,Vouacapoua_americana,TF,,0.497,0.498,0.257,,0.936,0.78,25.486,1.706,-2.101,28.24965972,0.407560097,1.678934301,5.907814423,7.994308821,4,Fabaceae,TF,-1.798,,Inf,,,,,,,,,,,
100,14,,145138,897,Paracou,25,3,21,2,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,2.955,3.012,1.112,,1.709,0.824,68.511,1.154,-1.574,75.39144583,0.201958738,1.020041918,3.786102787,5.008103442,4,Lecythidaceae,Generalist,-1.138,,Inf,,,,,,,,,,,
101,14,,145139,898,Paracou,22,2,20,2,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,1.94,1.957,0.824,,1.374,0.792,40.07,2.831,-1.997,44.52657361,0.275785385,1.309822604,5.077607958,6.663215948,4,Metteniusaceae,TF,-1.668,,Mid,,,,,,,,,,,
102,14,,145294,2539,Paracou,22,2,18,3,,,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,,1.046,1.055,0.455,,1.32,0.828,44.607,4.963,-1.512,49.01479306,0.23556873,1.233077785,4.354290197,5.822936712,4,Chrysobalanaceae,Generalist,-1.06,,Inf,,,,,,,,,,,
103,14,,145148,907,Paracou,18,2,14,3,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,3.097,3.121,1.303,,1.395,0.812,98.568,2.129,-1.598,108.3839667,0.16054692,0.905751987,4.012971504,5.079270411,4,Lecythidaceae,Generalist,-1.168,,Inf,,,,,,,,,,,
104,14,,143133,929,Paracou,16,2,13,3,,,,Casearia,javitensis,Casearia_javitensis,TF,,0.6202,,,,,0.82,67.19907931,6.719769506,,,,,,,2,Salicaceae,TF,,,Inf,,,,,,,,,,,
105,14,,142646,180,Paracou,12,3,10,3,,,,Casearia,javitensis,Casearia_javitensis,TF,,1.376,1.347,0.708,,0.902,0.804,40.785,3.802,-1.696,44.69167778,0.2854519,0.897313395,2.524325038,3.707090333,4,Salicaceae,TF,-1.29,,Mid,,,,,,,,,,,
106,14,,,13,Paracou,8,2,8,3,,,,Dicorynia,guianensis,Dicorynia_guianensis,TF,,1.021,0.913,0.351,,1.601,0.806,109.491,8.777,-1.46,119.9542556,0.161355235,1.01090278,2.195857575,3.368115591,4,Fabaceae,TF,-0.995,,Sup,,,,,,,,,,,
107,14,,142693,487,Paracou,24,4,24,4,,,,Poraqueiba,guianensis,Poraqueiba_guianensis,TF,,2.263,2.257,0.983,,1.296,0.825,63.034,3.338,-1.84,69.24987083,0.196635735,1.115899073,3.103292752,4.41582756,2,Metteniusaceae,TF,-1.47,,Sup,,,,,,,,,,,
108,14,,144866,624,Paracou,23,3,21,4,,,,Vouacapoua,americana,Vouacapoua_americana,TF,,0.583,0.575,0.324,,0.774,0.831,45.936,9.37,-2.101,51.0187875,0.290932546,0.905520992,3.865960222,5.06241376,4,Fabaceae,TF,-1.798,,Mid,,,,,,,,,,,
109,14,,145008,766,Paracou,23,3,21,3,,,,Vouacapoua,americana,Vouacapoua_americana,TF,,0.595,0.586,0.32,,0.83,0.795,31.629,2.415,-2.121,34.96920139,0.346966389,1.494819482,3.02764358,4.869429452,4,Fabaceae,TF,-1.823,,Sup,,,,,,,,,,,
110,14,,174162,2572,Paracou,16,2,13,3,,,,Protium,stevensonii,Protium_stevensonii,TF,,1.535,1.557,0.754,,1.064,0.801,61.943,8.033,-2.165,68.13432639,0.245370111,1.022580135,3.380178289,4.648128535,4,Burseraceae,Generalist,-1.878,,Mid,,,,,,,,,,,
111,14,,144753,511,Paracou,20,5,17,5,,,,Eschweilera,coriacea,Eschweilera_coriacea,TF,,1.76,1.699,0.752,,1.259,0.784,61.335,2.519,-1.528,67.42262083,0.220102185,0.995681331,5.3955429,6.611326415,4,Lecythidaceae,Generalist,-1.08,,Sup,,,,,,,,,,,
112,14,,144939,697,Paracou,15,2,12,3,,,,Vouacapoua,americana,Vouacapoua_americana,TF,,0.422,0.419,0.214,,0.96,0.823,32.821,1.775,-1.945,36.27907778,0.363536776,1.408620731,3.857224806,5.629382312,4,Fabaceae,TF,-1.603,,Mid,,,,,,,,,,,
113,14,,144945,703,Paracou,13,2,11,3,,,,Gustavia,hexapetala,Gustavia_hexapetala,TF,,1.703,1.699,0.494,,2.437,0.788,51.709,3.853,-1.774,56.77327083,0.309447804,1.148226842,4.175067903,5.632742548,4,Lecythidaceae,TF,-1.388,,Mid,,,,,,,,,,,
114,14,,144726,484,Paracou,27,4,25,3,,,,Licania,membranacea,Licania_membranacea,TF,,0.766,0.771,0.363,,1.123,0.837,30.821,5.889,-2.145,33.81692639,0.294218932,1.709402501,4.285336429,6.288957862,4,Chrysobalanaceae,TF,-1.853,,Sup,,,,,,,,,,,
115,14,,205904,3013,Paracou,25,3,23,3,,,,Tachigali,melinonii,Tachigali_melinonii,TF,,0.352,0.312,0.141,,1.216,0.693,19.521,1.9,-1.772,21.60816806,0.409637412,1.752115851,4.414562445,6.576315707,4,Fabaceae,Generalist,-1.385,,Mid,,,,,,,,,,,
