Code,Site,Genus,Species,Weight_mg_CNS,%N,%C,%S,Remark Sample,Weight_g_trace,P (g/kg),Fe (g/kg),Mn (g/kg),Mg (g/kg),Al (g/kg),Ca (g/kg),Na (g/kg),K (g/kg),Cr (mg/kg),Cu (mg/kg),Ni (mg/kg),Pb (mg/kg),Rb (mg/kg),Sr (mg/kg),Zn (mg/kg),Commentaires
121,Paracou,Iryanthera,sagotiana,8.199,1.37,52.87,0.133,NA,0.1998,0.800387454120788,0.0565891275891276,0.0797855522188856,4.07081931931932,0.0278368368368368,2.65954554554555,0.958823108823109,14.3879783354783,2.98604756542257,10.4305376805377,3.54749249249249,4.8522022022022,44.9074074074074,29.5328965328965,24.039039039039,NA
122,Paracou,Eschweilera,coriacea,8.261,0.86,49.05,0.348,NA,0.1996,0.328844756179025,0.0645867118853091,0.017510788243153,2.45315480961924,3.14589579158317,2.24637875751503,1.64515459490409,2.83976989693673,3.31810522831377,2.99609934154022,1.11591683366734,0,9.37374749498998,20.7072781927491,4.61998997995992,Al revérifié sur un replicat de minéralisation de l'échantillon
123,Paracou,Iryanthera,hostmannii,8.005,1.33,50.62,0.121,NA,0.2005,0.604076874480466,0.0770898139267217,0.244045652535328,2.04463690773067,0.0649915211970075,10.2816817955112,0.0999144994656216,8.2479704310652,1.81620350908443,7.93526897043107,3.70299750623441,0,23.0399002493766,69.5170709589662,14.4538653366584,NA
124,Paracou,Eschweilera,coriacea,7.847,1.44,52.79,0.28,Echantillon rebroyé,0.1998,0.480667734401068,0.110643181643182,0.048234000667334,2.80054904904905,0.132786786786787,3.73912512512513,2.03289718289718,2.51560596310596,1.3418783962534,9.65976690976691,0.752282282282282,0,11.6916916916917,91.6324961324962,13.4134134134134,NA
125,Paracou,Eperua,falcata,8.432,1.85,52.92,0.111,NA,0.2005,0.845972136325852,0.0575137540763476,0.254718969243558,1.46259201995012,0.0302982543640898,4.92507331670823,0.128842180263627,5.57465372283577,3.60099902030638,6.71083006768792,1.8857855361596,0,16.3092269326683,37.3524824302879,7.6209476309227,NA
126,Paracou,Vouacapoua,americana,7.811,1.96,52.49,0.159,Echantillon rebroyé,0.2,0.679587066666667,0.247257538461538,0.279505766666667,1.5632485,0.204779,2.933386,0.548864285714286,4.12134035714286,2.08837901785714,22.4651071428571,0.61476,0,11.08,45.5333636363636,14.995,NA
127,Paracou,Eschweilera,coriacea,8.204,1.27,52.06,0.245,Echantillon rebroyé,0.2004,0.767052960745176,0.0559206970674037,0.0228151363938789,2.68737375249501,0.0325239520958084,1.78731137724551,2.23314798973482,7.49859317080126,2.60234931921871,10.0275520387796,0.548957085828343,0,34.2939121756487,29.4968698965705,23.7774451097804,NA
128,Paracou,Protium,opacum,7.723,1.47,49.83,0.171,NA,0.2,0.827087066666667,0.0618825384615385,0.0207457666666667,1.4887485,0.005004,8.027386,0.0910642857142857,10.9835903571429,3.18540401785714,6.14760714285714,0.490685,0,32.93,54.6658636363636,9.375,NA
129,Paracou,Virola,michelii,8.209,1.43,53.38,0.392,NA,0.1996,0.498734535738143,0.0442460305225836,0.206869505678023,3.0067620240481,0.00690280561122245,7.68776152304609,0.604072430575437,5.09878793300888,1.63162977741197,5.2881835098769,1.67003006012024,0,12.6202404809619,87.6160958280197,16.5981963927856,NA
130,Paracou,Casearia,javitensis,8.444,0.92,51.45,0.1,NA,0.1999,0.461242688010672,0.0481316042636703,0.0379097215274304,1.29439569784892,0.0084832416208104,3.52314757378689,0.0330758236260988,4.91479775602087,4.22495065985374,14.4223183020081,2.19347173586793,0,12.9864932466233,54.1929601164219,11.7208604302151,NA
131,Paracou,Laetia,procera,8.459,1.68,50.79,0.101,NA,0.1999,0.673924028681007,0.045552814868973,0.145053293313323,3.50450075037519,0.0114547273636818,9.22199699849925,1.7534910312299,5.7014410776817,1.53580942256843,5.54537983277353,0.637813906953477,0,11.6808404202101,124.653190231479,6.56578289144572,NA
132,Paracou,Eperua,falcata,8.014,1.95,52.54,0.114,NA,0.1995,0.844698813700919,0.0631403894351263,0.111659916457811,1.79122656641604,0.0357634085213033,5.12018646616541,0.0974078052273541,7.34194522019334,2.27715941639814,9.89735051915503,1.35663157894737,0,19.3934837092732,43.7101389838232,8.98496240601504,NA
133,Paracou,Virola,surinamensis,8.217,1.45,52.39,0.123,NA,0.1997,0.936491804373227,0.0368027425754016,0.102809981639125,3.67626289434151,0.00314872308462694,5.07499849774662,0.0136597753773517,14.4953333571786,2.42864448458402,15.6210387009085,1.01118678017026,0,63.5453179769655,36.2502389948559,16.6149223835754,NA
134,Paracou,Bocoa,prouacensis,7.777,2.3,53.64,0.13,Echantillon rebroyé,0.2,0.521087066666667,0.0612825384615385,0.0378307666666667,1.6377485,0.035069,0.565886,0.683864285714286,8.04359035714286,2.54367401785714,2.86960714285714,1.16321,0,40.3575,6.08586363636364,8.9025,NA
135,Paracou,Jacaranda,copaia,8.169,1.75,54.28,0.353,Echantillon rebroyé,0.2003,0.45380635713097,0.306572679442375,0.027140056581794,1.70419221168248,0.370997503744383,3.41301647528707,1.43870622637472,4.08146815491049,2.02447480564867,10.4369517152842,7.33681477783325,0,8.10783824263604,42.829119956429,8.66200698951573,NA
136,Paracou,Symphonia,globulifera,8.048,1.5,48.96,0.535,NA,0.1997,0.570943481889501,0.0875638842879704,0.0387038224002671,4.89909714571858,0.0524827240861292,7.39347621432148,1.27127119250304,10.7296848844696,4.36521100102535,4.90997210100866,2.45748122183275,0,53.4051076614923,68.6939044931033,31.9128693039559,NA
137,Paracou,Bocoa,prouacensis,8.026,1.83,51.39,0.138,NA,0.1998,1.02861568234902,0.0974299684299684,0.0309917584250918,1.19894744744745,0.0086026026026026,0.32421021021021,0.194959244959245,13.076667024167,5.42242060512894,6.46407121407122,0.899624624624625,0,78.2282282282282,3.07694057694058,8.23573573573573,NA
138,Paracou,Laetia,procera,8.346,1.44,50.52,0.169,NA,0.1998,0.507094160827494,0.0529354739354739,0.0997805472138805,4.17041891891892,0.0497537537537538,12.6700560560561,1.81943371943372,5.68927963677964,0.956830848705849,6.29390104390105,1.00967967967968,0,10.9359359359359,164.405268905269,5.1951951951952,NA
139,Paracou,Symphonia,globulifera,8.08,0.95,48.98,0.462,NA,0.1997,0.625525354698715,0.0473786063710951,0.0182080787848439,2.55858637956935,0.00646369554331497,8.55021131697546,1.80006438228772,16.5634355104085,5.08220482509479,3.90846984762859,1.28518277416124,0,78.2173259889835,74.2021668866937,15.7386079118678,NA
140,Paracou,Poraqueiba,guianensis,7.769,1.06,51.46,0.157,NA,0.2001,0.453060536398468,0.0806172298466152,0.0155130101615859,5.9097936031984,0.101403298350825,7.60858170914543,0.542592989219676,4.43087491968302,1.42482160705362,4.63029199685871,0.338305847076462,0,13.1134432783608,77.3521875425924,10.3298350824588,NA
141,Paracou,Tachigali,melinonii,7.867,2.8,51.92,0.114,NA,0.2,0.660587066666667,0.172207538461538,0.0834557666666667,1.4107485,0.043419,1.892386,0.165814285714286,9.67859035714286,10.8300148511905,10.3326071428571,1.3832,2.842345,45.56,14.9883636363636,10.13,NA
142,Paracou,Chrysophyllum,prieurii,7.697,1.15,53.34,0.125,Echantillon rebroyé,0.2006,0.474712927883018,0.0376047242886724,0.0516508142239947,0.955382352941177,0.0103379860418744,0.821421734795613,0.752107961828799,3.52102727531691,1.33869044651759,6.07438399088449,0.951525423728814,0,13.0907278165504,10.6090365267833,5.18943170488535,NA
143,Paracou,Protium,opacum,8.374,1.32,49.46,0.154,NA,0.2002,0.598988078588079,0.0686388995619765,0.0387869796869797,2.10913936063936,0.041997002997003,9.29309290709291,0.574289995718567,7.24134900813472,3.15215935849864,3.63896817468246,0.393081918081918,3.28228271728272,19.7102897102897,87.2536100263373,6.27872127872128,NA
144,Paracou,Carapa,surinamensis,8.043,1.3,49.43,0.154,Echantillon rebroyé,0.2002,0.793793273393273,0.0860714669945439,0.0125332334332334,2.60564285714286,0.0282557442557443,5.31207392607393,0.498865420293992,10.3632271300128,5.59866618500547,8.74386327957756,0.840949050949051,9.90546953046953,39.3431568431569,77.912950685678,14.1208791208791,NA
145,Paracou,Protium,stevensonii,8.304,1.34,47.34,0.116,Echantillon rebroyé,0.1995,0.517881771094403,0.259030113745903,0.0882764578111947,1.91353233082707,0.0282446115288221,2.00790576441103,0.120415324024347,7.98856176154673,33.2932145542428,5.2156462585034,1.45538345864662,0,24.3182957393484,20.9457279562543,8.02255639097744,NA
146,Paracou,Licania,membranacea,8.247,1.21,50.31,0.184,NA,0.2,0.408812066666667,0.117582538461538,0.144530766666667,2.1422485,0.071054,5.547386,2.02036428571429,9.00859035714286,6.52098151785714,4.88760714285714,3.045455,0,30.495,70.1908636363637,5.97,NA
147,Paracou,Eperua,falcata,7.778,1.84,52.01,0.142,NA,0.1999,0.892033083208271,0.229947512217647,0.0244279806569952,2.02876288144072,0.0553316658329165,2.74675937968984,0.129078825126849,10.703942328307,25.174743889802,7.81651540055742,10.4542471235618,18.7932216108054,33.2791395697849,39.938332802765,19.8349174587294,NA
148,Paracou,Laetia,procera,7.674,1.49,48.83,0.117,NA,0.2,0.475287066666667,0.0994825384615385,0.0823057666666667,6.4627485,0.079754,12.517386,1.61936428571429,4.84084035714286,1.83530401785714,6.51260714285714,1.026845,0,9.86,147.090863636364,5.825,NA
149,Paracou,Pterocarpus,officinalis,7.881,2.27,46.72,0.114,NA,0.2002,0.98060646020646,0.132999538922616,0.0337170496170496,2.01473376623377,0.0792247752247752,3.36701898101898,0.0186506350792065,10.6829074496932,2.33977674111603,5.33227486798915,2.43688311688312,0,41.7907092907093,59.6811824539097,12.1178821178821,NA
